縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數,資料時間
68000,桃園市,68000100,平鎮區,68000100-020,貿易里,100.72,2.8,11572.02,39.69,25.32,14.37,56.73,110Y06M
68000,桃園市,68000100,平鎮區,68000100-021,忠貞里,92.2,2.2,29319.84,39.09,24.09,15,62.24,110Y06M
68000,桃園市,68000100,平鎮區,68000100-022,中正里,91.27,2.71,31232,36.06,22.13,13.94,62.99,110Y06M
68000,桃園市,68000100,平鎮區,68000100-023,建安里,104.55,3.16,1793.62,35.82,16.22,19.6,120.8,110Y06M
68000,桃園市,68000100,平鎮區,68000100-024,東勢里,109.75,2.89,1020.93,32.99,15.5,17.49,112.79,110Y06M
68000,桃園市,68000100,平鎮區,68000100-025,東安里,92.85,2.81,12248.74,33.79,16.14,17.65,109.32,110Y06M
68000,桃園市,68000100,平鎮區,68000100-026,新安里,97.42,2.92,6272.78,34.89,19.38,15.52,80.08,110Y06M
68000,桃園市,68000100,平鎮區,68000100-027,鎮興里,112.15,2.77,850.61,37.92,15.87,22.05,138.94,110Y06M
68000,桃園市,68000100,平鎮區,68000100-028,義興里,93.82,2.89,24280.03,44.73,25.81,18.93,73.33,110Y06M
68000,桃園市,68000100,平鎮區,68000100-029,湧豐里,100.95,2.81,1857.31,42.97,19.64,23.34,118.84,110Y06M
68000,桃園市,68000100,平鎮區,68000100-030,湧安里,100.92,2.92,5157.34,37.97,23.65,14.32,60.58,110Y06M
68000,桃園市,68000100,平鎮區,68000100-031,廣達里,93.59,2.74,20362.12,41.4,20.38,21.02,103.15,110Y06M
68000,桃園市,68000100,平鎮區,68000100-032,福林里,104.7,2.88,1990.28,36.56,18.21,18.35,100.73,110Y06M
68000,桃園市,68000100,平鎮區,68000100-033,金星里,95.38,2.74,20669.54,38.04,27.4,10.64,38.83,110Y06M
68000,桃園市,68000100,平鎮區,68000100-034,廣仁里,98,2.82,5531.33,35.54,16.02,19.52,121.88,110Y06M
68000,桃園市,68000100,平鎮區,68000100-035,新貴里,102.28,2.92,2758.82,42.71,18.04,24.67,136.74,110Y06M
68000,桃園市,68000100,平鎮區,68000100-036,北富里,99.22,3.03,6162.16,37.9,18.14,19.75,108.9,110Y06M
68000,桃園市,68000100,平鎮區,68000100-037,新榮里,94.1,2.86,21276.37,40.34,19.16,21.18,110.54,110Y06M
68000,桃園市,68000100,平鎮區,68000100-038,華安里,99.62,2.89,18711.77,34.04,19.06,14.98,78.62,110Y06M
68000,桃園市,68000100,平鎮區,68000100-039,金陵里,93.95,2.69,29289.32,45.15,25.77,19.38,75.2,110Y06M
68000,桃園市,68000100,平鎮區,68000100-040,北安里,94.68,2.68,20343.55,55.77,24.08,31.7,131.63,110Y06M
68000,桃園市,68000100,平鎮區,68000100-041,北華里,93.41,2.83,28998.04,42.78,22.86,19.91,87.1,110Y06M
68000,桃園市,68000100,平鎮區,68000100-042,復興里,94.45,3.07,21649.64,41.39,26.66,14.73,55.23,110Y06M
68000,桃園市,68000100,平鎮區,68000100-043,平興里,90.38,2.68,36179.31,31.63,22.15,9.49,42.83,110Y06M
68000,桃園市,68000100,平鎮區,68000100-044,新英里,93.23,2.49,24405.59,29.27,18.66,10.61,56.85,110Y06M
68000,桃園市,68000100,平鎮區,68000100-045,平安里,104.35,2.8,9967.84,41.04,23.38,17.67,75.57,110Y06M
68000,桃園市,68000100,平鎮區,68000100-046,平南里,98.17,2.89,12798.16,36.01,22.91,13.1,57.18,110Y06M
68000,桃園市,68000110,新屋區,68000110-001,新屋里,104.75,2.95,3964.06,47.32,20.96,26.36,125.75,110Y06M
68000,桃園市,68000110,新屋區,68000110-002,新生里,101.01,3.15,4236.87,42.1,22.12,19.98,90.3,110Y06M
68000,桃園市,68000110,新屋區,68000110-003,後湖里,115.07,3.17,669.42,43.72,19.67,24.04,122.22,110Y06M
68000,桃園市,68000110,新屋區,68000110-004,清華里,108.02,2.89,757.01,39.01,17.81,21.2,119.04,110Y06M
68000,桃園市,68000110,新屋區,68000110-005,頭洲里,106.23,2.8,1250.02,39.14,20.13,19.01,94.4,110Y06M
68000,桃園市,68000110,新屋區,68000110-006,埔頂里,113.01,3.01,831.36,40.68,17.52,23.17,132.27,110Y06M
68000,桃園市,68000110,新屋區,68000110-007,九斗里,111.44,2.93,606.33,38.45,14.77,23.68,160.28,110Y06M
68000,桃園市,68000110,新屋區,68000110-008,社子里,124.78,2.76,314.75,50.89,13.88,37.01,266.67,110Y06M
68000,桃園市,68000110,新屋區,68000110-009,東明里,108.51,2.97,619.72,43.84,17.95,25.89,144.24,110Y06M
68000,桃園市,68000110,新屋區,68000110-010,石磊里,108.41,3.06,498.53,43.99,19.23,24.75,128.7,110Y06M
68000,桃園市,68000110,新屋區,68000110-011,下埔里,120,2.18,344.94,38.95,8.25,30.7,372.34,110Y06M
68000,桃園市,68000110,新屋區,68000110-012,下田里,115.35,2.71,418.74,41.7,12.63,29.08,230.29,110Y06M
68000,桃園市,68000110,新屋區,68000110-013,石牌里,111.62,2.6,348.01,45.09,10.81,34.28,317.11,110Y06M
68000,桃園市,68000110,新屋區,68000110-014,赤欄里,116.23,2.91,441.65,39.79,12.38,27.41,221.37,110Y06M
68000,桃園市,68000110,新屋區,68000110-015,永興里,124.31,1.79,341.59,40.71,10.33,30.38,294.05,110Y06M
68000,桃園市,68000110,新屋區,68000110-016,永安里,117.2,2.87,509.89,38.92,10.38,28.54,275,110Y06M
68000,桃園市,68000110,新屋區,68000110-017,笨港里,126,2.65,263.27,51.68,11.41,40.27,352.94,110Y06M
68000,桃園市,68000110,新屋區,68000110-018,深圳里,129.62,2.49,263.82,54.06,12.82,41.24,321.67,110Y06M
68000,桃園市,68000110,新屋區,68000110-019,蚵間里,125.65,2.8,425.16,37.04,13.87,23.17,166.98,110Y06M
68000,桃園市,68000110,新屋區,68000110-020,榔里,139,2.71,284.78,37.99,10.74,27.25,253.76,110Y06M
68000,桃園市,68000110,新屋區,68000110-021,後庄里,129.81,2.8,280.85,44.66,12.47,32.19,258.1,110Y06M
68000,桃園市,68000110,新屋區,68000110-022,大坡里,124.62,2.77,286.97,47.81,13.92,33.9,243.57,110Y06M
68000,桃園市,68000110,新屋區,68000110-023,望間里,141.02,2.64,247.4,52.05,12.79,39.26,306.87,110Y06M
68000,桃園市,68000120,觀音區,68000120-001,觀音里,113.24,2.48,2154.84,40.85,16.42,24.43,148.83,110Y06M
68000,桃園市,68000120,觀音區,68000120-002,白玉里,120.61,2.32,214.75,46.97,14.74,32.23,218.63,110Y06M
68000,桃園市,68000120,觀音區,68000120-003,廣興里,126.37,2.66,399.57,41.74,14.19,27.55,194.12,110Y06M
68000,桃園市,68000120,觀音區,68000120-004,大潭里,106.48,2.32,391.82,31.19,13.2,17.99,136.24,110Y06M
68000,桃園市,68000120,觀音區,68000120-005,武威里,112.48,2.83,549.34,45.2,17.46,27.74,158.91,110Y06M
68000,桃園市,68000120,觀音區,68000120-006,保生里,108.62,2.43,439.99,41.32,17.52,23.8,135.83,110Y06M
68000,桃園市,68000120,觀音區,68000120-007,三和里,114.67,2.67,335.07,41.85,11.6,30.25,260.76,110Y06M
68000,桃園市,68000120,觀音區,68000120-008,新興里,132.25,2.91,402.96,35.58,9.84,25.73,261.4,110Y06M
68000,桃園市,68000120,觀音區,68000120-009,坑尾里,121.18,2.64,644.37,35.94,16,19.94,124.6,110Y06M
68000,桃園市,68000120,觀音區,68000120-010,金湖里,108.91,2.85,767.72,36.03,16.87,19.16,113.54,110Y06M
68000,桃園市,68000120,觀音區,68000120-011,藍埔里,110.42,2.79,706.31,34,15.54,18.46,118.82,110Y06M
68000,桃園市,68000120,觀音區,68000120-012,大同里,103.78,2.89,1723.7,36.46,19.74,16.71,84.66,110Y06M
68000,桃園市,68000120,觀音區,68000120-013,大堀里,115.6,2.96,825.21,36.9,16.93,19.97,117.97,110Y06M
68000,桃園市,68000120,觀音區,68000120-014,崙坪里,104.62,2.93,1171.34,35.47,15.72,19.75,125.66,110Y06M
68000,桃園市,68000120,觀音區,68000120-015,富源里,103.07,2.68,1340.99,33.06,18.06,15,83.07,110Y06M
68000,桃園市,68000120,觀音區,68000120-016,上大里,110.83,2.78,683.39,29.87,13.02,16.86,129.54,110Y06M
68000,桃園市,68000120,觀音區,68000120-017,新坡里,108.7,3.04,786.73,44.32,20.49,23.83,116.34,110Y06M
68000,桃園市,68000120,觀音區,68000120-018,廣福里,108.29,3.04,646.61,35.72,16.01,19.7,123.05,110Y06M
68000,桃園市,68000120,觀音區,68000120-019,塔腳里,124.95,2.86,342.04,40.14,16.47,23.67,143.66,110Y06M
68000,桃園市,68000120,觀音區,68000120-020,保障里,109.96,2.99,327.6,39.36,19.3,20.06,103.94,110Y06M
68000,桃園市,68000120,觀音區,68000120-021,草漯里,96.12,2.61,1227.19,38.6,25.08,13.52,53.89,110Y06M
68000,桃園市,68000120,觀音區,68000120-022,樹林里,98.07,2.44,620.99,33.46,20.13,13.32,66.18,110Y06M
68000,桃園市,68000120,觀音區,68000120-023,富林里,107.9,2.94,731.18,37.26,19.74,17.52,88.72,110Y06M
68000,桃園市,68000120,觀音區,68000120-024,草新里,99.04,2.93,4444.93,30.25,21.81,8.44,38.7,110Y06M
68000,桃園市,68000130,復興區,68000130-001,三民里,118.17,2.95,202.85,44.71,19.31,25.4,131.5,110Y06M
68000,桃園市,68000130,復興區,68000130-002,澤仁里,103.8,3.07,155.14,42.36,18.94,23.42,123.68,110Y06M
68000,桃園市,68000130,復興區,68000130-003,義盛里,113.93,3.75,19.71,34.65,22.21,12.45,56.05,110Y06M
68000,桃園市,68000130,復興區,68000130-004,霞雲里,120.63,3.09,32.69,30.73,18.68,12.05,64.55,110Y06M
68000,桃園市,68000130,復興區,68000130-005,長興里,134.41,3.35,32.72,37.65,20.9,16.75,80.17,110Y06M
68000,桃園市,68000130,復興區,68000130-006,三光里,117.91,3.59,35.79,35.6,22.14,13.47,60.84,110Y06M
68000,桃園市,68000130,復興區,68000130-007,奎輝里,112.28,4.02,57.06,43.17,28.63,14.53,50.76,110Y06M
68000,桃園市,68000130,復興區,68000130-008,華陵里,126.69,2.85,15.85,41.7,20.44,21.26,104.04,110Y06M
68000,桃園市,68000130,復興區,68000130-009,羅浮里,106.72,3.01,100.96,38.33,19.91,18.42,92.47,110Y06M
68000,桃園市,68000130,復興區,68000130-010,高義里,116.05,3.73,15.25,38.72,27.44,11.28,41.12,110Y06M
66000,臺中市,66000010,中區,66000010-001,繼光里,96.38,2.24,26085.06,60.2,25.13,35.06,139.5,110Y06M
66000,臺中市,66000010,中區,66000010-002,大墩里,91.72,2.67,22871.91,72.64,40.18,32.46,80.78,110Y06M
66000,臺中市,66000010,中區,66000010-003,綠川里,98.99,2.22,11936.57,57.1,25.84,31.26,120.99,110Y06M
66000,臺中市,66000010,中區,66000010-004,公園里,99.09,2.29,10630.05,65.28,29.6,35.67,120.51,110Y06M
66000,臺中市,66000010,中區,66000010-005,光復里,93.88,2.39,27543.29,64.48,28.55,35.93,125.84,110Y06M
66000,臺中市,66000010,中區,66000010-006,柳川里,103.74,2.04,22548.25,54.21,23.03,31.18,135.38,110Y06M
66000,臺中市,66000010,中區,66000010-007,大誠里,102.42,2.24,18070.68,57.91,28.87,29.04,100.58,110Y06M
66000,臺中市,66000010,中區,66000010-008,中華里,98.89,2.07,27580.9,56.97,28.75,28.22,98.13,110Y06M
66000,臺中市,66000020,東區,66000020-001,新庄里,107.5,2.13,12892.74,54.91,20.85,34.07,163.42,110Y06M
66000,臺中市,66000020,東區,66000020-002,振興里,100.06,2.49,13005.69,42.26,13.61,28.65,210.51,110Y06M
66000,臺中市,66000020,東區,66000020-003,東橋里,94.89,2.74,15045.43,43.65,18.49,25.15,136.03,110Y06M
66000,臺中市,66000020,東區,66000020-004,東興里,97.55,2.6,7021.9,42.37,14.78,27.58,186.57,110Y06M
66000,臺中市,66000020,東區,66000020-005,干城里,90.75,2.11,5245.59,48.81,13.38,35.43,264.92,110Y06M
66000,臺中市,66000020,東區,66000020-006,泉源里,99.33,2.36,4929.64,42.94,18.08,24.86,137.54,110Y06M
66000,臺中市,66000020,東區,66000020-007,旱溪里,107.35,2.76,9184.36,42.84,14.58,28.26,193.81,110Y06M
66000,臺中市,66000020,東區,66000020-008,樂成里,102.03,2.82,7854.77,35.57,13.69,21.88,159.77,110Y06M
66000,臺中市,66000020,東區,66000020-009,東門里,97.89,2.99,11627.67,36.92,17.86,19.06,106.7,110Y06M
66000,臺中市,66000020,東區,66000020-010,十甲里,96.2,2.67,10703.33,33.03,16.29,16.74,102.78,110Y06M
66000,臺中市,66000020,東區,66000020-011,東南里,93.24,2.6,13419.92,37.72,14.27,23.46,164.4,110Y06M
66000,臺中市,66000020,東區,66000020-012,東勢里,103.91,2.46,11738.75,44.68,17.11,27.57,161.08,110Y06M
66000,臺中市,66000020,東區,66000020-013,合作里,94.97,2.54,30811.96,42.48,17.33,25.14,145.04,110Y06M
66000,臺中市,66000020,東區,66000020-014,富台里,102.13,2.14,37146.99,43.22,11.9,31.33,263.29,110Y06M
66000,臺中市,66000020,東區,66000020-015,富仁里,98.05,2.32,24698.64,42.15,12.71,29.44,231.62,110Y06M
66000,臺中市,66000020,東區,66000020-016,東信里,94.75,2.82,10768.13,36.64,18.47,18.16,98.32,110Y06M
66000,臺中市,66000020,東區,66000020-017,東英里,97.78,2.76,10580.2,30.87,13.74,17.13,124.68,110Y06M
66000,臺中市,66000030,南區,66000030-001,城隍里,94.24,2.38,18574,45.54,14.66,30.88,210.64,110Y06M
66000,臺中市,66000030,南區,66000030-002,國光里,91.1,2.38,18830.13,40.67,13.1,27.57,210.5,110Y06M
66000,臺中市,66000030,南區,66000030-003,南門里,93.37,2.3,11543.59,41.49,14.34,27.15,189.39,110Y06M
66000,臺中市,66000030,南區,66000030-004,德義里,94.39,2.3,18719.67,34.1,11.78,22.31,189.4,110Y06M
66000,臺中市,66000030,南區,66000030-005,積善里,97.91,2.54,3574.55,42.46,12.48,29.97,240.16,110Y06M
66000,臺中市,66000030,南區,66000030-006,江川里,92.94,2.4,12633.77,37.94,13.95,23.99,172.01,110Y06M
66000,臺中市,66000030,南區,66000030-007,新榮里,84.57,2.35,32952.75,35.9,20.84,15.06,72.26,110Y06M
66000,臺中市,66000030,南區,66000030-008,福興里,91.55,2.62,17883.93,36.68,13.81,22.87,165.55,110Y06M
66000,臺中市,66000030,南區,66000030-009,福平里,93.39,2.65,19125.44,35.09,15,20.1,134.01,110Y06M
66000,臺中市,66000030,南區,66000030-010,和平里,89.79,2.38,15915.38,33.22,18.3,14.93,81.6,110Y06M
66000,臺中市,66000030,南區,66000030-011,永興里,90.89,2.6,21961.47,29.39,17.76,11.63,65.48,110Y06M
66000,臺中市,66000030,南區,66000030-012,樹義里,89.35,2.76,16040.46,34.88,23.06,11.82,51.28,110Y06M
66000,臺中市,66000030,南區,66000030-013,樹德里,90.34,2.47,9285.95,26.98,15.8,11.18,70.76,110Y06M
66000,臺中市,66000030,南區,66000030-014,西川里,88.84,2.68,17389.9,35.23,17.16,18.07,105.3,110Y06M
66000,臺中市,66000030,南區,66000030-015,長春里,98.44,2.43,9072.62,52.53,17.79,34.74,195.26,110Y06M
66000,臺中市,66000030,南區,66000030-016,長榮里,97.33,2.61,18231.68,49.77,23.24,26.53,114.19,110Y06M
66000,臺中市,66000030,南區,66000030-017,福順里,90.17,2.42,29330.33,33.93,15.93,17.99,112.95,110Y06M
66000,臺中市,66000030,南區,66000030-018,平和里,96.5,2.68,12636.61,41.51,16.01,25.5,159.3,110Y06M
66000,臺中市,66000030,南區,66000030-019,南和里,95.37,2.31,37365.74,27.03,14.05,12.98,92.44,110Y06M
66000,臺中市,66000030,南區,66000030-020,永和里,92.73,2.41,29539.59,34.9,17.68,17.22,97.36,110Y06M
66000,臺中市,66000030,南區,66000030-021,工學里,87.99,2.56,29004.28,34.56,21.91,12.66,57.77,110Y06M
66000,臺中市,66000030,南區,66000030-022,崇倫里,92.88,2.55,12910.86,34.25,19.93,14.32,71.87,110Y06M
66000,臺中市,66000040,西區,66000040-001,民生里,86.71,2.7,10871.24,90.66,59.66,31,51.96,110Y06M
66000,臺中市,66000040,西區,66000040-002,利民里,96.3,2.77,10240.9,79.86,50.8,29.06,57.19,110Y06M
66000,臺中市,66000040,西區,66000040-003,三民里,104.14,2.16,16197.11,62.7,37.3,25.4,68.09,110Y06M
66000,臺中市,66000040,西區,66000040-004,東昇里,92.31,2.6,27047.65,51.27,24.26,27.01,111.36,110Y06M
66000,臺中市,66000040,西區,66000040-005,廣民里,90.23,2.46,10049.71,58.37,24.31,34.06,140.08,110Y06M
66000,臺中市,66000040,西區,66000040-006,平和里,84.73,2.39,13114.06,63.01,37.85,25.17,66.49,110Y06M
66000,臺中市,66000040,西區,66000040-007,公民里,90.26,2.43,20768.38,44.93,15.88,29.04,182.84,110Y06M
66000,臺中市,66000040,西區,66000040-008,藍興里,89.62,2.6,19405.16,50.17,24.81,25.36,102.23,110Y06M
66000,臺中市,66000040,西區,66000040-009,公里,90.13,2.39,18509.96,40.08,16.52,23.56,142.58,110Y06M
66000,臺中市,66000040,西區,66000040-010,和龍里,97.84,2.33,18999.03,42.02,13.91,28.1,201.99,110Y06M
66000,臺中市,66000040,西區,66000040-011,民龍里,91.71,2.31,10501.5,39.38,18.42,20.96,113.83,110Y06M
66000,臺中市,66000040,西區,66000040-012,後龍里,87.95,2.33,15688.08,50.34,24.18,26.16,108.18,110Y06M
66000,臺中市,66000040,西區,66000040-013,安龍里,94.52,2.26,9619.51,47.71,16.47,31.24,189.72,110Y06M
66000,臺中市,66000040,西區,66000040-014,吉龍里,88.34,2.51,21092.33,39.98,16.14,23.84,147.7,110Y06M
66000,臺中市,66000040,西區,66000040-015,昇平里,87.11,2.44,24175.35,42.44,16.69,25.75,154.27,110Y06M
66000,臺中市,66000040,西區,66000040-016,忠明里,90.18,2.32,17227.66,44.65,17.76,26.88,151.35,110Y06M
66000,臺中市,66000040,西區,66000040-017,公正里,85.69,2.66,29287.02,38.2,21.79,16.41,75.31,110Y06M
66000,臺中市,66000040,西區,66000040-018,土庫里,91.48,2.48,16491.47,39.03,16.52,22.51,136.32,110Y06M
66000,臺中市,66000040,西區,66000040-019,忠誠里,94.97,2.51,15283.12,45.01,16.7,28.32,169.6,110Y06M
66000,臺中市,66000040,西區,66000040-020,公益里,91.22,2.63,22677.71,45.26,17.64,27.62,156.56,110Y06M
66000,臺中市,66000040,西區,66000040-021,中興里,89.21,2.52,19458.26,46,17,28.99,170.5,110Y06M
66000,臺中市,66000040,西區,66000040-022,公平里,83.42,2.45,29653.75,43.68,22.21,21.47,96.65,110Y06M
66000,臺中市,66000040,西區,66000040-023,公德里,86.63,2.5,25484.49,39.96,19.38,20.58,106.18,110Y06M
66000,臺中市,66000040,西區,66000040-024,龍里,93.17,2.45,14235.93,48.11,16.24,31.87,196.22,110Y06M
66000,臺中市,66000040,西區,66000040-025,大忠里,85.73,2.47,24753.21,39.37,19.19,20.18,105.17,110Y06M
66000,臺中市,66000050,北區,66000050-001,光大里,92.19,2.07,16964.81,39.23,13,26.23,201.85,110Y06M
66000,臺中市,66000050,北區,66000050-002,文莊里,91.22,2.29,20280.92,49.46,13.37,36.09,269.85,110Y06M
66000,臺中市,66000050,北區,66000050-003,五常里,102.2,2.51,6792.83,40.38,16.28,24.1,148.07,110Y06M
66000,臺中市,66000050,北區,66000050-004,新興里,102.27,2.19,5749.6,48.7,11.48,37.22,324.19,110Y06M
66000,臺中市,66000050,北區,66000050-005,新北里,96.69,2.05,7302.22,53.2,11.97,41.23,344.44,110Y06M
66000,臺中市,66000050,北區,66000050-006,樂英里,94.95,2.12,8369.26,55.51,11.24,44.27,394.03,110Y06M
66000,臺中市,66000050,北區,66000050-007,錦村里,95.04,2.55,20835.27,46.66,14.72,31.94,216.99,110Y06M
66000,臺中市,66000050,北區,66000050-008,建成里,94.61,2.57,16921.47,30.82,13.85,16.96,122.45,110Y06M
66000,臺中市,66000050,北區,66000050-009,錦洲里,91.69,2.52,29504.29,38.32,14.82,23.5,158.56,110Y06M
66000,臺中市,66000050,北區,66000050-010,金華里,92.48,2.36,21203.63,38.49,17.04,21.46,125.97,110Y06M
66000,臺中市,66000050,北區,66000050-011,金龍里,87.48,2.29,15273.52,45.24,14.38,30.86,214.52,110Y06M
66000,臺中市,66000050,北區,66000050-012,邱厝里,87.2,2.47,9976.13,44.58,18.8,25.78,137.14,110Y06M
66000,臺中市,66000050,北區,66000050-013,建興里,90.76,2.46,26187.13,41.66,16.69,24.97,149.6,110Y06M
66000,臺中市,66000050,北區,66000050-014,頂厝里,87.24,2.37,24114.59,39.92,16.15,23.77,147.18,110Y06M
66000,臺中市,66000050,北區,66000050-015,賴厝里,101.46,2.09,33699.81,38.43,18.46,19.97,108.16,110Y06M
66000,臺中市,66000050,北區,66000050-016,賴村里,88.48,2.28,19281.98,40.3,14.37,25.93,180.43,110Y06M
66000,臺中市,66000050,北區,66000050-017,育德里,91.15,2.41,24259.75,42.56,16.22,26.34,162.45,110Y06M
66000,臺中市,66000050,北區,66000050-018,淡溝里,88.24,2.38,15468.87,42.88,18.26,24.62,134.86,110Y06M
66000,臺中市,66000050,北區,66000050-019,中達里,96.02,2.55,15636.95,40.09,14.78,25.31,171.29,110Y06M
66000,臺中市,66000050,北區,66000050-020,錦祥里,85.85,2.15,25968.79,40.36,16.96,23.4,137.94,110Y06M
66000,臺中市,66000050,北區,66000050-021,健行里,92.16,2.58,16906.87,41.48,18.82,22.66,120.43,110Y06M
66000,臺中市,66000050,北區,66000050-022,明德里,90.37,2.6,21345.98,40.55,18.85,21.7,115.09,110Y06M
66000,臺中市,66000050,北區,66000050-023,長青里,86.96,2.58,30349.05,37.58,16.62,20.96,126.14,110Y06M
66000,臺中市,66000050,北區,66000050-024,賴明里,84.87,2.43,32707.62,40.55,18.8,21.75,115.67,110Y06M
66000,臺中市,66000050,北區,66000050-025,賴興里,89.04,2.48,27613.68,36.8,18.14,18.66,102.88,110Y06M
66000,臺中市,66000050,北區,66000050-026,中正里,96.32,2.49,21559.25,70.04,41.76,28.28,67.71,110Y06M
66000,臺中市,66000050,北區,66000050-027,六合里,95.84,2.15,23473.49,42.61,11.3,31.31,277.12,110Y06M
66000,臺中市,66000050,北區,66000050-028,大湖里,99.34,2.4,19940.51,37.85,10.22,27.63,270.22,110Y06M
66000,臺中市,66000050,北區,66000050-029,錦平里,91.55,2.2,8148.92,47.65,14.44,33.22,230.1,110Y06M
66000,臺中市,66000050,北區,66000050-030,建德里,91.32,2.56,23474.12,43.8,14.55,29.25,201.06,110Y06M
66000,臺中市,66000050,北區,66000050-031,崇德里,87.42,2.4,23370.27,40.14,16.27,23.87,146.68,110Y06M
66000,臺中市,66000050,北區,66000050-032,賴旺里,90.34,2.46,34553.3,34.93,15.43,19.5,126.32,110Y06M
66000,臺中市,66000050,北區,66000050-033,明新里,95.78,2.38,20180.33,41.15,16.24,24.91,153.35,110Y06M
66000,臺中市,66000050,北區,66000050-034,立人里,87.65,2.44,23061.58,34.88,17.06,17.82,104.44,110Y06M
66000,臺中市,66000050,北區,66000050-035,梅川里,85.23,2.63,29699.65,36,20.68,15.31,74.03,110Y06M
66000,臺中市,66000050,北區,66000050-036,賴福里,88.45,2.53,25446.59,47.74,24.43,23.3,95.37,110Y06M
66000,臺中市,66000060,西屯區,66000060-001,西安里,92.74,2.53,15602.61,37.63,21.92,15.72,71.71,110Y06M
66000,臺中市,66000060,西屯區,66000060-002,西墩里,95.87,2.61,6089.5,40.94,25.84,15.1,58.44,110Y06M
66000,臺中市,66000060,西屯區,66000060-003,潮洋里,104.83,2.04,5500.4,29.3,15.24,14.06,92.25,110Y06M
66000,臺中市,66000060,西屯區,66000060-004,龍潭里,108.16,3.14,878.72,43.66,21.55,22.11,102.61,110Y06M
66000,臺中市,66000060,西屯區,66000060-005,惠來里,88.51,2.45,11561.29,45.17,31.67,13.49,42.6,110Y06M
66000,臺中市,66000060,西屯區,66000060-006,上石里,88.53,2.4,35317.46,36.78,25.14,11.63,46.26,110Y06M
66000,臺中市,66000060,西屯區,66000060-007,逢甲里,88.04,2.4,21375.71,35.79,18.71,17.09,91.33,110Y06M
66000,臺中市,66000060,西屯區,66000060-008,鵬程里,93.56,2.32,4458.67,45.92,14.66,31.26,213.25,110Y06M
66000,臺中市,66000060,西屯區,66000060-009,何安里,87.84,2.51,18138.83,39.56,18.05,21.51,119.13,110Y06M
66000,臺中市,66000060,西屯區,66000060-010,何厝里,87.56,2.48,27068.83,37.41,17.47,19.93,114.08,110Y06M
66000,臺中市,66000060,西屯區,66000060-011,大河里,96.8,2.96,7980.5,40.91,18.05,22.86,126.63,110Y06M
66000,臺中市,66000060,西屯區,66000060-012,大石里,93.1,2.25,4695.38,53.55,12.98,40.57,312.44,110Y06M
66000,臺中市,66000060,西屯區,66000060-013,大福里,90.69,2.51,29883.64,40.78,15.09,25.69,170.3,110Y06M
66000,臺中市,66000060,西屯區,66000060-014,大鵬里,88.84,2.53,24789.91,35.37,14.37,21.01,146.22,110Y06M
66000,臺中市,66000060,西屯區,66000060-015,港尾里,95.99,2.85,1822.65,36.01,19.27,16.74,86.85,110Y06M
66000,臺中市,66000060,西屯區,66000060-016,廣福里,98.55,3.7,1429.19,41.22,21.94,19.28,87.89,110Y06M
66000,臺中市,66000060,西屯區,66000060-017,林厝里,99.26,3.23,623.92,42.08,24.74,17.33,70.04,110Y06M
66000,臺中市,66000060,西屯區,66000060-018,永安里,95.73,2.56,5791.96,40.8,28.22,12.58,44.58,110Y06M
66000,臺中市,66000060,西屯區,66000060-019,福安里,91.47,2.55,4625.11,33,21.97,11.02,50.16,110Y06M
66000,臺中市,66000060,西屯區,66000060-020,協和里,98.34,2.67,831.88,34.09,18.44,15.65,84.82,110Y06M
66000,臺中市,66000060,西屯區,66000060-021,何仁里,92.41,2.61,16431.43,34.94,16.44,18.5,112.51,110Y06M
66000,臺中市,66000060,西屯區,66000060-022,何德里,90.07,2.63,22503.22,31.27,14.09,17.18,121.93,110Y06M
66000,臺中市,66000060,西屯區,66000060-023,何源里,90.7,2.72,28203.14,32.14,14.03,18.11,129.06,110Y06M
66000,臺中市,66000060,西屯區,66000060-024,西平里,91.7,2.47,9037.3,40.26,20.45,19.81,96.85,110Y06M
66000,臺中市,66000060,西屯區,66000060-025,何南里,85.99,2.47,21732.44,35.98,16.44,19.53,118.76,110Y06M
66000,臺中市,66000060,西屯區,66000060-026,至善里,86.6,2.52,22646.07,31.05,18.19,12.86,70.73,110Y06M
66000,臺中市,66000060,西屯區,66000060-027,上安里,91.23,2.44,34011.21,33.73,21.88,11.85,54.15,110Y06M
66000,臺中市,66000060,西屯區,66000060-028,上德里,89.86,2.61,25921.72,35.66,16.58,19.08,115.08,110Y06M
66000,臺中市,66000060,西屯區,66000060-029,逢福里,94.06,2.61,19460.04,33.18,17.88,15.3,85.55,110Y06M
66000,臺中市,66000060,西屯區,66000060-030,何明里,89.55,2.64,21642.99,39.08,16.43,22.64,137.78,110Y06M
66000,臺中市,66000060,西屯區,66000060-031,何成里,86.06,2.51,28594.6,35.4,18.08,17.32,95.77,110Y06M
66000,臺中市,66000060,西屯區,66000060-032,何福里,92.28,2.62,26347.6,40.12,16.34,23.79,145.61,110Y06M
66000,臺中市,66000060,西屯區,66000060-033,福和里,97.37,2.92,6428.72,31.04,16.11,14.93,92.71,110Y06M
66000,臺中市,66000060,西屯區,66000060-034,福中里,91.62,2.79,20974.39,30.42,16.38,14.03,85.65,110Y06M
