縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數,資料時間
10010,嘉義縣,10010050,民雄鄉,104.1,2.7,822.3,38.37,13.76,24.6,178.76,111Y06M
10010,嘉義縣,10010060,溪口鄉,114.59,2.6,412.09,48.43,10.03,38.4,382.93,111Y06M
10010,嘉義縣,10010070,新港鄉,112.08,2.81,461.79,45.71,12.93,32.78,253.49,111Y06M
10010,嘉義縣,10010080,六腳鄉,113.39,2.48,344.88,50.7,8.46,42.24,499.5,111Y06M
10010,嘉義縣,10010090,東石鄉,112.08,2.58,285.87,44.79,9.6,35.19,366.62,111Y06M
10010,嘉義縣,10010100,義竹鄉,109.28,2.39,215.63,51.48,9.21,42.27,458.75,111Y06M
10010,嘉義縣,10010110,鹿草鄉,116.6,2.53,268.07,52.17,9.53,42.64,447.37,111Y06M
10010,嘉義縣,10010120,水上鄉,107.16,2.59,695.98,37.24,10.02,27.22,271.67,111Y06M
10010,嘉義縣,10010130,中埔鄉,107.42,2.68,333.88,40.09,11.82,28.27,239.08,111Y06M
10010,嘉義縣,10010140,竹崎鄉,113.83,2.9,208.88,44.38,11.95,32.43,271.43,111Y06M
10010,嘉義縣,10010150,梅山鄉,113.6,2.7,151.61,49.75,11.43,38.32,335.21,111Y06M
10010,嘉義縣,10010160,番路鄉,115.73,2.6,93.83,42.65,10.27,32.38,315.24,111Y06M
10010,嘉義縣,10010170,大埔鄉,102.2,2.32,25.97,40.02,12.29,27.73,225.57,111Y06M
10010,嘉義縣,10010180,阿里山鄉,109.1,2.88,12.62,41.26,16.2,25.07,154.77,111Y06M
10013,屏東縣,10013010,屏東市,96.57,2.57,2981.68,42.21,16.43,25.78,156.92,111Y06M
10013,屏東縣,10013020,潮州鎮,98.2,2.6,1252.23,39.58,13.96,25.61,183.43,111Y06M
10013,屏東縣,10013030,東港鎮,101.79,2.65,1561.02,40.38,17.13,23.25,135.73,111Y06M
10013,屏東縣,10013040,恆春鎮,104.73,2.5,218.5,39.57,16.64,22.93,137.84,111Y06M
10013,屏東縣,10013050,萬丹鄉,107.58,3.13,861.94,40.32,14.71,25.61,174.1,111Y06M
10013,屏東縣,10013060,長治鄉,107.53,2.76,732.16,37.98,11.39,26.59,233.43,111Y06M
10013,屏東縣,10013070,麟洛鄉,105.98,2.69,650.25,43.6,9.97,33.63,337.33,111Y06M
10013,屏東縣,10013080,九如鄉,105.11,2.92,515.39,38.28,12.99,25.29,194.59,111Y06M
10013,屏東縣,10013090,里港鄉,102.98,3.04,372.82,43.79,16.97,26.82,158.08,111Y06M
10013,屏東縣,10013100,鹽埔鄉,107.8,3.05,379.01,39.24,12.26,26.98,220.12,111Y06M
10013,屏東縣,10013110,高樹鄉,112.4,2.55,258.6,49.19,11.03,38.16,345.88,111Y06M
10013,屏東縣,10013120,萬巒鄉,108.75,2.98,323.79,45.82,14.05,31.78,226.24,111Y06M
10013,屏東縣,10013130,內埔鄉,105.72,2.71,640.18,39.97,11.46,28.51,248.83,111Y06M
10013,屏東縣,10013140,竹田鄉,113.92,2.85,556.04,43.99,10.08,33.91,336.31,111Y06M
10013,屏東縣,10013150,新埤鄉,112.07,2.84,167.97,43.82,10.9,32.92,302.13,111Y06M
10013,屏東縣,10013160,枋寮鄉,108.62,2.65,400.11,44.3,12.04,32.27,268.03,111Y06M
10013,屏東縣,10013170,新園鄉,107.7,2.77,865.16,36.72,10.25,26.47,258.37,111Y06M
10013,屏東縣,10013180,崁頂鄉,101.67,3.29,482.09,57.01,28.73,28.28,98.44,111Y06M
10013,屏東縣,10013190,林邊鄉,103.83,2.54,1079.09,47.85,12.97,34.88,268.9,111Y06M
10013,屏東縣,10013200,南州鄉,103.94,2.65,531.84,46.83,10.58,36.25,342.64,111Y06M
10013,屏東縣,10013210,佳冬鄉,106.5,2.61,585.62,44.44,10.95,33.49,305.74,111Y06M
10013,屏東縣,10013220,琉球鄉,119.13,2.55,1791.58,37.77,12.1,25.68,212.24,111Y06M
10013,屏東縣,10013230,車城鄉,114.68,2.33,165.75,43.73,11.05,32.68,295.91,111Y06M
10013,屏東縣,10013240,滿州鄉,117.55,2.47,52.92,37.49,8.73,28.76,329.29,111Y06M
10013,屏東縣,10013250,枋山鄉,110.09,2.53,298.91,37,8.89,28.11,316.12,111Y06M
10013,屏東縣,10013260,三地門鄉,101.24,3.23,39.55,35.69,17.68,18.01,101.88,111Y06M
10013,屏東縣,10013270,霧臺鄉,104.06,3.01,11.89,33.09,12.21,20.88,171.05,111Y06M
10013,屏東縣,10013280,瑪家鄉,102,3.2,85.88,34.27,17.08,17.18,100.58,111Y06M
10013,屏東縣,10013290,泰武鄉,107.13,3.72,45.05,38.34,21.82,16.52,75.68,111Y06M
10013,屏東縣,10013300,來義鄉,100.7,3.26,44.24,35.86,18.18,17.68,97.28,111Y06M
10013,屏東縣,10013310,春日鄉,102.56,3.35,30.65,38.57,20.6,17.97,87.24,111Y06M
10013,屏東縣,10013320,獅子鄉,106.21,3.01,16.22,34.85,15.22,19.64,129.04,111Y06M
10013,屏東縣,10013330,牡丹鄉,100.33,2.38,26.68,37.49,15.84,21.65,136.67,111Y06M
10014,臺東縣,10014010,臺東市,98.83,2.54,941.49,42.77,18.31,24.46,133.6,111Y06M
10014,臺東縣,10014020,成功鎮,110.42,2.48,92.12,44.81,11.98,32.84,274.2,111Y06M
10014,臺東縣,10014030,關山鎮,105.96,2.58,139.95,47.23,14.97,32.26,215.43,111Y06M
10014,臺東縣,10014040,卑南鄉,109.69,2.45,40.68,39.45,12.43,27.02,217.45,111Y06M
10014,臺東縣,10014050,鹿野鄉,111.5,2.45,82.24,44.59,10.68,33.91,317.43,111Y06M
10014,臺東縣,10014060,池上鄉,106.15,2.54,96.89,49.74,14.28,35.46,248.3,111Y06M
10014,臺東縣,10014070,東河鄉,120.75,2.19,38.46,46.56,9.93,36.62,368.61,111Y06M
10014,臺東縣,10014080,長濱鄉,128.47,2.34,43.59,49.44,9.83,39.61,402.92,111Y06M
10014,臺東縣,10014090,太麻里鄉,112.52,2.24,111.66,41.52,12.02,29.49,245.26,111Y06M
10014,臺東縣,10014100,大武鄉,108.2,2.28,81.93,38.88,13.92,24.96,179.23,111Y06M
10014,臺東縣,10014110,綠島鄉,115.78,3.5,280.95,27.37,11.41,15.95,139.74,111Y06M
10014,臺東縣,10014120,海端鄉,111.75,3.83,4.75,36.27,23.04,13.23,57.43,111Y06M
10014,臺東縣,10014130,延平鄉,111.09,3.36,7.98,33.52,20.52,13,63.33,111Y06M
10014,臺東縣,10014140,金峰鄉,101.41,3.1,9.77,34.18,19.23,14.94,77.67,111Y06M
10014,臺東縣,10014150,達仁鄉,117.7,2.39,11.32,32.47,13.18,19.29,146.38,111Y06M
10014,臺東縣,10014160,蘭嶼鄉,99.85,2.68,108.41,29.12,17.7,11.42,64.53,111Y06M
10015,花蓮縣,10015010,花蓮市,92.4,2.4,3394.55,47.43,21.14,26.29,124.35,111Y06M
10015,花蓮縣,10015020,鳳林鎮,106.12,2.43,87.79,57.18,15.11,42.07,278.47,111Y06M
10015,花蓮縣,10015030,玉里鎮,111.91,2.55,89.54,48.24,14.35,33.9,236.26,111Y06M
10015,花蓮縣,10015040,新城鄉,104.03,2.46,688.55,37.11,14.95,22.16,148.23,111Y06M
10015,花蓮縣,10015050,吉安鄉,99.68,2.5,1265.48,37.34,13.23,24.11,182.14,111Y06M
10015,花蓮縣,10015060,壽豐鄉,113.2,2.33,78.72,43.36,11.96,31.39,262.44,111Y06M
10015,花蓮縣,10015070,光復鄉,113.36,2.44,76.85,50.59,12,38.59,321.62,111Y06M
10015,花蓮縣,10015080,豐濱鄉,126.87,2.57,26.72,43.09,9.23,33.86,366.79,111Y06M
10015,花蓮縣,10015090,瑞穗鄉,114.55,2.31,81.48,49.77,12.89,36.88,286.01,111Y06M
10015,花蓮縣,10015100,富里鄉,119.33,2.4,55.08,50.23,11.49,38.74,337.15,111Y06M
10015,花蓮縣,10015110,秀林鄉,105.44,3.3,10.24,35.75,22.11,13.64,61.69,111Y06M
10015,花蓮縣,10015120,萬榮鄉,111.71,2.89,9.94,31.86,17.89,13.97,78.06,111Y06M
10015,花蓮縣,10015130,卓溪鄉,120.63,3.49,5.88,36.56,21.61,14.95,69.19,111Y06M
10016,澎湖縣,10016010,馬公市,103.31,2.45,1854.24,37.57,14.93,22.64,151.69,111Y06M
10016,澎湖縣,10016020,湖西鄉,111.53,2.49,466.45,37.45,12.12,25.33,208.91,111Y06M
10016,澎湖縣,10016030,白沙鄉,105.48,2.76,496.23,40.69,12.86,27.83,216.47,111Y06M
10016,澎湖縣,10016040,西嶼鄉,106.16,2.69,445.05,46.84,12.43,34.41,276.88,111Y06M
10016,澎湖縣,10016050,望安鄉,117.22,2.67,395.29,43.41,11.45,31.96,279.08,111Y06M
10016,澎湖縣,10016060,七美鄉,104.67,2.59,552.47,39.3,12.85,26.45,205.9,111Y06M
10017,基隆市,10017010,中正區,103.21,2.18,6627.49,40.38,11.74,28.63,243.87,111Y06M
10017,基隆市,10017020,七堵區,99.73,2.41,942.99,39.15,14.48,24.67,170.34,111Y06M
10017,基隆市,10017030,暖暖區,99.54,2.35,1672.31,35.99,14.04,21.96,156.45,111Y06M
10017,基隆市,10017040,仁愛區,96.8,2.2,9744.89,54.95,20.61,34.34,166.65,111Y06M
10017,基隆市,10017050,中山區,102.77,2.36,3303.81,38.1,10.9,27.2,249.62,111Y06M
10017,基隆市,10017060,安樂區,98.07,2.36,4453.37,39.44,14.68,24.76,168.59,111Y06M
10017,基隆市,10017070,信義區,96.57,2.31,4702.04,39.01,12.67,26.34,207.91,111Y06M
10018,新竹市,10018010,東區,97.27,2.58,23774.7,48.37,29.42,18.95,64.42,111Y06M
10018,新竹市,10018020,北區,95.12,2.52,21824.69,41.73,19.94,21.79,109.31,111Y06M
10018,新竹市,10018030,香山區,102.95,2.71,1427.43,34.92,16.12,18.8,116.61,111Y06M
10020,嘉義市,10020010,東區,91.2,2.56,12712.94,44.53,17.92,26.61,148.46,111Y06M
10020,嘉義市,10020020,西區,94.55,2.6,25384.45,42.25,18.85,23.41,124.18,111Y06M
9020,金門縣,9020010,金城鎮,98.25,3.19,1945.98,35.13,12.56,22.57,179.7,111Y06M
9020,金門縣,9020020,金沙鎮,95.76,3.15,500.07,33.66,9.29,24.37,262.22,111Y06M
9020,金門縣,9020030,金湖鎮,99.31,3.17,731.44,32.72,12.69,20.04,157.94,111Y06M
9020,金門縣,9020040,金寧鄉,99.99,3.38,1123.7,27.95,10.75,17.2,159.95,111Y06M
9020,金門縣,9020050,烈嶼鄉,98.61,3.87,786.1,30.54,7.83,22.7,289.8,111Y06M
9020,金門縣,9020060,烏坵鄉,105.83,5.08,559.17,28.54,13.41,15.13,112.86,111Y06M
9007,連江縣,9007010,南竿鄉,128.49,3.81,745,34.54,16.08,18.46,114.79,111Y06M
9007,連江縣,9007020,北竿鄉,139.15,3.57,314.04,27.84,10.24,17.6,171.89,111Y06M
9007,連江縣,9007030,莒光鄉,171.4,4.43,312.98,31.81,9.05,22.76,251.49,111Y06M
9007,連江縣,9007040,東引鄉,159.1,4.18,393.42,25.84,13.47,12.37,91.88,111Y06M
