縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數
"10004","新竹縣","10004010","竹北市","10004010-015","白地里",102.00,2.85,909.51,35.67974205498133151300,13.32616871933037683000,22.35357333565095468300,167.7419348074922000
"10004","新竹縣","10004010","竹北市","10004010-016","新港里",110.40,3.00,788.41,39.50738912363804027200,12.61083742599917495000,26.89655169763886532300,213.2812483337402500
"10004","新竹縣","10004010","竹北市","10004010-017","大義里",111.56,2.74,636.80,39.20289852231674020100,14.85507245300357068600,24.34782606931316951500,163.9024382248661600
"10004","新竹縣","10004010","竹北市","10004010-018","崇義里",115.29,2.79,470.57,38.96103893573958510700,13.63636362750885478700,25.32467530823073031900,185.7142848299319800
"10004","新竹縣","10004010","竹北市","10004010-019","大眉里",103.21,2.70,1103.14,37.21236026481764611100,17.29125574142586736300,19.92110452339177874900,115.2091250372276600
"10004","新竹縣","10004010","竹北市","10004010-020","尚義里",110.73,2.56,665.86,32.58350372693694360800,11.45194273247992997100,21.13156099445701363700,184.5238084254535200
"10004","新竹縣","10004010","竹北市","10004010-021","十興里",94.62,2.73,14641.37,49.30709533684768634500,42.37804877461501541400,6.92904656223267093100,16.35055591355442906700
"10004","新竹縣","10004010","竹北市","10004010-022","新國里",102.71,2.48,8619.64,37.23554301177088451800,21.43864597647414563200,15.79689703529673888700,73.68421046572022165600
"10004","新竹縣","10004010","竹北市","10004010-023","新庄里",113.76,2.96,501.92,32.20512817209730443900,9.33333332376068377100,22.87179484833662066800,245.0549423620336000
"10004","新竹縣","10004010","竹北市","10004010-024","北崙里",91.63,2.96,8012.97,39.96128317478946814900,25.91261061230292848100,14.04867256248653966700,54.21558158568241026100
"10004","新竹縣","10004010","竹北市","10004010-025","新崙里",104.18,2.57,5292.75,35.03205654528488302700,20.30248232446120625900,14.72957422082367676800,72.55060722870396175800
"10004","新竹縣","10004010","竹北市","10004010-026","福德里",94.91,2.71,21054.89,45.64740305572516347600,19.53182149980547860300,26.11558155591968487300,133.7078649181500700
"10004","新竹縣","10004010","竹北市","10004010-027","東興里",100.83,2.29,6555.46,42.85526315225588642700,34.42105262704986149600,8.43421052520602493100,24.50305809460892274700
"10004","新竹縣","10004010","竹北市","10004010-028","北興里",97.31,2.32,14819.84,54.49552800023606966900,49.28605051792153608700,5.20947748231453358200,10.56988219975489264600
"10004","新竹縣","10004010","竹北市","10004010-029","興安里",95.51,2.93,16955.88,35.66245631935972686900,27.54635849837507162100,8.11609782098465524800,29.46341460540154672600
"10004","新竹縣","10004010","竹北市","10004010-030","文化里",91.88,2.83,12175.46,36.33260935887911593000,24.32516288416842603700,12.00744647471068989300,49.36224483499713669000
"10004","新竹縣","10004010","竹北市","10004010-031","中崙里",98.27,2.66,9909.75,44.35508345305689173700,35.61456752115105196900,8.74051593190583976800,24.54196845993098915200
"10004","新竹縣","10004020","竹東鎮","10004020-001","上坪里",143.51,2.29,83.28,56.37254874327181988600,10.78431367262591336900,45.58823507064590651600,422.7272535123975700
"10004","新竹縣","10004020","竹東鎮","10004020-002","瑞峰里",137.79,1.95,47.96,48.72727255008264527200,6.90909088396694224000,41.81818166611570303200,605.2631260387828400
"10004","新竹縣","10004020","竹東鎮","10004020-003","軟橋里",131.58,2.69,269.93,40.42553177154066747700,8.86524819551330427100,31.56028357602736320600,355.9999857600005700
"10004","新竹縣","10004020","竹東鎮","10004020-004","員崠里",95.09,2.69,1447.78,39.51701424834411951200,12.34906695260753734800,27.16794729573658216500,219.9999990222222300
"10004","新竹縣","10004020","竹東鎮","10004020-005","東寧里",92.68,2.59,4549.00,37.91208789820070040400,12.23443222995075742500,25.67765566824994297900,209.8802388925741400
"10004","新竹縣","10004020","竹東鎮","10004020-006","上?里",100.20,2.73,4765.99,35.81630139918538520100,15.89509972717371340500,19.92120167201167179600,125.3292020717821800
"10004","新竹縣","10004020","竹東鎮","10004020-007","大鄉里",99.89,2.94,1818.36,38.55050114660742710200,16.98792083860500621000,21.56258030800242089200,126.9288954206824600
"10004","新竹縣","10004020","竹東鎮","10004020-008","東華里",100.58,2.42,18151.60,64.50839313067531623300,11.99040764510693610300,52.51798548556838013100,437.9999912400001800
"10004","新竹縣","10004020","竹東鎮","10004020-009","商華里",106.75,2.36,9356.25,42.68644415216874983400,15.53358054572163966000,27.15286360644711017500,174.8010605442942700
"10004","新竹縣","10004020","竹東鎮","10004020-010","竹東里",102.63,2.57,9775.52,60.63596484579389819500,15.67982454421071870200,44.95614030158317949400,286.7132847082987100
"10004","新竹縣","10004020","竹東鎮","10004020-011","榮樂里",104.83,2.55,7377.58,54.84880077700854976300,15.22419185065256324200,39.62460892635598652100,260.2739708200413000
"10004","新竹縣","10004020","竹東鎮","10004020-012","?林里",96.31,2.60,3574.37,44.92368943433188804400,18.28135367674805783800,26.64233575758383020700,145.7350269587386100
"10004","新竹縣","10004020","竹東鎮","10004020-013","仁愛里",101.03,2.80,3029.11,38.41787866675492065700,17.02731464454511718900,21.39056402220980346900,125.6249997382812500
"10004","新竹縣","10004020","竹東鎮","10004020-014","五豐里",98.04,2.81,2609.24,36.22736716589086269400,19.79815968836477297600,16.42920747752608971800,82.98350818367053359500
"10004","新竹縣","10004020","竹東鎮","10004020-015","三重里",99.47,2.78,1263.73,38.51721093759625579200,20.75904677479981522100,17.75816416279644057100,85.54421761433314828700
"10004","新竹縣","10004020","竹東鎮","10004020-016","頭重里",114.70,2.40,1655.61,33.84966987459378621800,13.63636363290087261700,20.21330624169291360000,148.2309122006873100
"10004","新竹縣","10004020","竹東鎮","10004020-017","員山里",114.49,2.61,476.02,34.22733075719838393500,9.70625797592192977300,24.52107278127645416300,252.6315772853185700
"10004","新竹縣","10004020","竹東鎮","10004020-018","柯湖里",135.66,2.41,171.98,47.35632173021535234400,11.49425284713964862700,35.86206888307570371700,311.9999937600001200
"10004","新竹縣","10004020","竹東鎮","10004020-019","二重里",103.84,2.65,3324.97,41.57095220066960427900,27.55650240574689677600,14.01444979492270750300,50.85714284004801921300
"10004","新竹縣","10004020","竹東鎮","10004020-020","中山里",102.45,2.73,26150.42,48.31899918036043848300,14.62079748661391908800,33.69820169374651939500,230.4812821899396700
"10004","新竹縣","10004020","竹東鎮","10004020-021","中正里",94.87,2.37,3712.98,39.99999998135198136100,17.43589742776881238800,22.56410255358316897300,129.4117643598615900
"10004","新竹縣","10004020","竹東鎮","10004020-022","南華里",104.02,2.63,9831.88,56.85483863325962549300,14.51612901274713842400,42.33870962051248706900,291.6666639660494100
"10004","新竹縣","10004020","竹東鎮","10004020-023","榮華里",95.26,2.72,10447.99,47.34653135129819807800,24.07253368423348300000,23.27399766706471507800,96.68279191659793233100
"10004","新竹縣","10004020","竹東鎮","10004020-024","忠孝里",101.99,2.56,23097.81,47.30999141988899110200,16.99402218873268813900,30.31596923115630296200,178.3919589025529700
"10004","新竹縣","10004020","竹東鎮","10004020-025","陸豐里",109.48,3.25,703.97,50.54945043835285617900,19.56043951744958347800,30.98901092090327270100,158.4269645120565800
"10004","新竹縣","10004030","新埔鎮","10004030-001","內立里",110.64,3.06,207.56,46.12546119787766150300,8.85608854999251100900,37.26937264788515049500,420.8333274884260100
"10004","新竹縣","10004030","新埔鎮","10004030-002","寶石里",120.96,2.91,240.75,51.57024784864421843200,11.07438014698449562500,40.49586770165972280700,365.6716363332591600
"10004","新竹縣","10004030","新埔鎮","10004030-003","文山里",112.01,2.45,1007.92,29.92202728315740075900,7.48050682078935019000,22.44152046236805057000,299.9999990228013100
"10004","新竹縣","10004030","新埔鎮","10004030-004","五埔里",115.95,3.07,551.25,41.91919189272778289600,14.52020201103522600300,27.39898988169255689300,188.6956513534971700
"10004","新竹縣","10004030","新埔鎮","10004030-005","四座里",107.96,2.95,1684.16,44.43137253159554018400,14.23529411206459054400,30.19607841953094963900,212.1212115368561700
"10004","新竹縣","10004030","新埔鎮","10004030-006","旱坑里",118.48,3.00,462.22,49.32912387582547444700,12.62825571221132145800,36.70086816361415298800,290.6249981835937600
"10004","新竹縣","10004030","新埔鎮","10004030-007","田新里",102.04,2.35,2269.49,40.54785253955094604700,18.59993235759217708600,21.94792018195876896100,117.9999997854545500
"10004","新竹縣","10004030","新埔鎮","10004030-008","新埔里",99.43,2.64,6387.85,58.04511269466900346700,14.88721802272598793600,43.15789467194301553100,289.8989869707173000
"10004","新竹縣","10004030","新埔鎮","10004030-009","新生里",115.24,2.58,7058.61,58.19672115246797499300,10.38251363283466220500,47.81420751963331278800,460.5263036703604300
"10004","新竹縣","10004030","新埔鎮","10004030-010","新民里",108.95,2.39,7094.79,46.26666660497777786000,12.39999998346666668900,33.86666662151111117100,273.1182766331368100
"10004","新竹縣","10004030","新埔鎮","10004030-011","上寮里",112.54,3.12,432.97,42.92682923837851621000,12.19512194272116937800,30.73170729565734683200,251.9999985600000100
"10004","新竹縣","10004030","新埔鎮","10004030-012","下寮里",116.73,2.69,684.03,32.14629449848590255100,8.32531279676356458300,23.82098170172233796800,286.1271659761435500
"10004","新竹縣","10004030","新埔鎮","10004030-013","南平里",120.00,3.26,246.49,55.55555547538880883800,14.86291484146765535100,40.69264063392115348600,273.7864051088698500
"10004","新竹縣","10004030","新埔鎮","10004030-014","北平里",133.11,2.82,159.66,47.19827576034854362000,10.77586204574167662600,36.42241371460686699400,337.9999932400001400
"10004","新竹縣","10004030","新埔鎮","10004030-015","巨埔里",118.56,3.21,237.60,50.12376231420326446300,12.25247523236079798000,37.87128708184246648300,309.0909059687787300
"10004","新竹縣","10004030","新埔鎮","10004030-016","照門里",129.49,2.88,172.79,48.85654880576242327900,11.53846152646729571100,37.31808727929512756800,323.4234205096989100
"10004","新竹縣","10004030","新埔鎮","10004030-017","清水里",136.42,2.43,59.40,46.07142840688775569000,5.35714283801020415000,40.71428556887755154000,759.9999493333367100
"10004","新竹縣","10004030","新埔鎮","10004030-018","鹿鳴里",129.97,2.89,210.85,48.61660069443359546600,13.24110669319939388700,35.37549400123420157900,267.1641751169526100
"10004","新竹縣","10004030","新埔鎮","10004030-019","新北里",127.63,2.84,165.17,49.61636815954893053800,6.90537082632897486900,42.71099733321995567000,618.5184956104260900
"10004","新竹縣","10004040","關西鎮","10004040-001","東興里",120.75,3.09,8653.53,57.86350131197774091400,14.24332339987144391700,43.62017791210629699700,306.2499936197918000
"10004","新竹縣","10004040","關西鎮","10004040-002","西安里",106.11,2.80,8357.46,47.64150940185882115800,17.52021562161710537600,30.12129378024171578200,171.9230762618343200
"10004","新竹縣","10004040","關西鎮","10004040-003","南雄里",113.30,2.73,10556.15,42.59259251371742127100,12.22222219958847740800,30.37037031412894386300,248.4848447199266000
"10004","新竹縣","10004040","關西鎮","10004040-004","北斗里",103.44,2.82,2689.84,46.50135867985687544800,16.20244564667036493000,30.29891303318651051900,187.0020960440207600
"10004","新竹縣","10004040","關西鎮","10004040-005","仁安里",118.50,2.71,168.29,54.55882344917820081000,13.08823527487024224300,41.47058817430795856700,316.8539290241131600
"10004","新竹縣","10004040","關西鎮","10004040-006","北山里",135.57,3.18,196.96,51.87969915060206926600,13.34586463656792361500,38.53383451403414565000,288.7323902995438000
"10004","新竹縣","10004040","關西鎮","10004040-007","南山里",118.15,3.38,342.93,46.69987540884199824600,14.69489412864894878100,32.00498128019304946400,217.7966083237575600
"10004","新竹縣","10004040","關西鎮","10004040-008","東安里",105.02,2.88,816.63,37.83614758041396260800,15.82238898817311163600,22.01375859224085097200,139.1304345076473600
"10004","新竹縣","10004040","關西鎮","10004040-009","東光里",124.38,2.91,311.31,43.93617016602535088700,10.10638296797193301300,33.82978719805341787400,334.7368385817174900
"10004","新竹縣","10004040","關西鎮","10004040-010","新富里",145.98,2.69,149.00,51.37362623249003782300,10.16483513690979358000,41.20879109558024424300,405.4053944485028500
"10004","新竹縣","10004040","關西鎮","10004040-011","金山里",123.11,2.63,71.59,50.13404812296501843700,7.77479890676997612100,42.35924921619504231600,544.8275674197390500
"10004","新竹縣","10004040","關西鎮","10004040-012","錦山里",139.42,2.47,55.70,46.68630331857687287400,12.96023562156077228000,33.72606769701610059300,260.2272697701446600
"10004","新竹縣","10004040","關西鎮","10004040-013","玉山里",118.75,2.57,42.80,55.82191761704822733900,10.61643831980671808300,45.20547929724150925600,425.8064378772116800
"10004","新竹縣","10004040","關西鎮","10004040-014","大同里",122.13,2.91,187.64,54.54545444425704184700,9.09090907404284030800,45.45454537021420153900,499.9999897959185800
"10004","新竹縣","10004040","關西鎮","10004040-015","石光里",113.41,3.29,560.96,44.58743372854849831300,10.52233155902927209800,34.06510216951922621500,323.7410048651726300
"10004","新竹縣","10004040","關西鎮","10004040-016","上林里",126.90,2.67,109.36,54.05904049066597695400,11.80811805939461612700,42.25092243127136082800,357.8124944091797700
"10004","新竹縣","10004040","關西鎮","10004040-017","新力里",141.84,2.68,79.20,49.35400504042892754400,7.23514210016759147200,42.11886294026133607200,582.1428363520415600
"10004","新竹縣","10004040","關西鎮","10004040-018","南和里",123.51,3.49,241.70,43.92678861243462793300,12.31281195954606995100,31.61397665288855798200,256.7567532870709000
"10004","新竹縣","10004040","關西鎮","10004040-019","東山里",132.02,2.74,76.38,45.87458738304523534200,12.21122110196168135000,33.66336628108355399200,275.6756719503287600
"10004","新竹縣","10004040","關西鎮","10004040-020","南新里",137.76,2.73,87.23,49.18300645558332278500,6.20915031665171516900,42.97385613893160761600,692.1052449445988200
"10004","新竹縣","10004040","關西鎮","10004040-021","東平里",121.80,2.63,87.79,46.22222215374485606900,8.14814813607681757600,38.07407401766803849200,467.2727187768596600
"10004","新竹縣","10004050","湖口鄉","10004050-001","孝勢村",100.44,2.55,14987.36,44.04636454789634926500,14.85774497907508432100,29.18861956882126494300,196.4538993159297900
"10004","新竹縣","10004050","湖口鄉","10004050-002","仁勢村",95.39,2.73,20291.51,51.94029842993985309000,21.19402981911338833000,30.74626861082646476000,145.0704215135885800
"10004","新竹縣","10004050","湖口鄉","10004050-003","愛勢村",98.82,2.80,9898.79,51.93146415827680244300,22.64797507082617599000,29.28348908745062645300,129.2984867547476100
"10004","新竹縣","10004050","湖口鄉","10004050-004","信勢村",101.82,2.56,7620.45,41.03061663625903047900,20.28891763253796515000,20.74169900372106532900,102.2316683291905800
"10004","新竹縣","10004050","湖口鄉","10004050-005","中勢村",104.17,2.86,3654.53,48.48287110979351676700,28.22185969715436877700,20.26101141263914798900,71.79190743145444227600
"10004","新竹縣","10004050","湖口鄉","10004050-006","德盛村",99.29,2.82,2205.06,39.47606141836583978800,20.16711833329559206600,19.30894308507024772200,95.74468074384694205600
"10004","新竹縣","10004050","湖口鄉","10004050-007","和興村",112.14,2.88,686.31,34.87137605762704121800,11.96406696122332913000,22.90730909640371208800,191.4675761383359200
"10004","新竹縣","10004050","湖口鄉","10004050-008","長嶺村",112.22,2.97,933.67,40.98118773847982746600,20.14016967165615283200,20.84101806682367463400,103.4798532903299400
"10004","新竹縣","10004050","湖口鄉","10004050-009","長安村",127.06,2.97,205.56,43.22033893072598192400,14.89104114419970805800,28.32929778652627386600,190.2439008923260100
"10004","新竹縣","10004050","湖口鄉","10004050-010","湖口村",103.73,2.71,487.53,40.07832896428271150400,16.75369886129081859800,23.32463010299189290600,139.2207788591668100
"10004","新竹縣","10004050","湖口鄉","10004050-011","湖鏡村",104.65,2.69,2103.82,42.09257471451659849800,17.35776276887282412300,24.73481194564377437500,142.4999996041666700
"10004","新竹縣","10004050","湖口鄉","10004050-012","湖南村",106.81,2.84,316.31,48.67330012547819226700,18.82255388157333840700,29.85074624390485386100,158.5903076714083400
"10004","新竹縣","10004050","湖口鄉","10004050-013","波羅村",105.59,2.65,886.75,31.02746692216303818800,15.10681586210233170800,15.92065106006070648000,105.3872050323663100
"10004","新竹縣","10004050","湖口鄉","10004050-014","鳳凰村",99.28,2.37,5343.58,29.09670562612184790100,11.96599362126121283300,17.13071200486063506800,143.1616338487360000
"10004","新竹縣","10004050","湖口鄉","10004050-015","鳳山村",107.10,2.53,739.94,33.72135320708572091400,13.60494724859769107000,20.11640595848802984400,147.8609621714947500
"10004","新竹縣","10004050","湖口鄉","10004050-016","中興村",96.61,2.47,1312.44,31.03038532829224489400,18.55372601959705890000,12.47665930869518599400,67.24611155787181010300
"10004","新竹縣","10004050","湖口鄉","10004050-017","信義村",100.16,2.63,1638.46,39.31183959921109737200,22.48713085275341889700,16.82470874645767847600,74.81927701829002768900
"10004","新竹縣","10004050","湖口鄉","10004050-018","中正村",100.81,2.67,3127.57,44.91739007423203862400,27.75133015184784929900,17.16605992238418932400,61.85671033112340027100
"10004","新竹縣","10004050","湖口鄉","10004050-019","東興村",98.66,2.70,2199.29,34.51635350625925458000,19.43864532140138127500,15.07770818485787330400,77.56563236567346973100
"10004","新竹縣","10004050","湖口鄉","10004050-020","勝利村",96.73,2.54,2788.05,31.49242228833998913700,17.26175185788293042400,14.23067043045705871300,82.44047606779691061300
"10004","新竹縣","10004060","新豐鄉","10004060-001","福興村",111.57,2.59,410.58,32.11111107543209880500,8.66666665703703704800,23.44444441839506175700,270.5128170447074700
"10004","新竹縣","10004060","新豐鄉","10004060-002","後湖村",118.04,2.88,379.50,35.84647016048905403700,11.65181630455667148400,24.19465385593238255200,207.6470576020761300
"10004","新竹縣","10004060","新豐鄉","10004060-003","青埔村",125.10,2.78,488.11,31.72787475513071959400,10.65623117961695895300,21.07164357551376064100,197.7401118771745100
"10004","新竹縣","10004060","新豐鄉","10004060-004","埔和村",113.74,2.96,902.31,33.24937026311949191300,12.25860620811981267500,20.99076405499967923800,171.2328761259148100
"10004","新竹縣","10004060","新豐鄉","10004060-005","瑞興村",117.44,2.85,483.25,34.46075300927839629300,13.52903636660559261900,20.93171664267280367400,154.7169804022783900
"10004","新竹縣","10004060","新豐鄉","10004060-006","坡頭村",114.52,3.42,358.35,37.12574844741654424000,12.87425147773315647000,24.25149696968338777000,188.3720908328826600
"10004","新竹縣","10004060","新豐鄉","10004060-007","中崙村",107.31,2.93,885.03,29.04022581896957451700,12.73817924744594945400,16.30204657152362506300,127.9778389806708100
"10004","新竹縣","10004060","新豐鄉","10004060-008","重興村",104.30,2.74,4627.92,36.70618119460072371000,18.77646062261294229000,17.92972057198778142000,95.49041702875939455600
"10004","新竹縣","10004060","新豐鄉","10004060-009","新豐村",116.11,2.92,650.07,37.55760366500138037700,11.40552994734704496100,26.15207371765433541600,229.2929281348842000
"10004","新竹縣","10004060","新豐鄉","10004060-010","員山村",103.90,2.79,2984.63,39.31558933866327401600,23.84030417344475126500,15.47528516521852275100,64.91228059822602775400
"10004","新竹縣","10004060","新豐鄉","10004060-011","松林村",97.86,2.84,17679.73,43.43189528758315674100,27.41153659054494993000,16.02035869703820681100,58.44385494390463753900
"10004","新竹縣","10004060","新豐鄉","10004060-012","上坑村",111.68,2.85,385.22,35.83208393116035687300,15.06746625557161450100,20.76461767558874237200,137.8109445880052500
"10004","新竹縣","10004060","新豐鄉","10004060-013","鳳坑村",122.80,2.85,171.20,40.23529407031141874100,12.70588233799307960200,27.52941173231833913800,216.6666646604938500
"10004","新竹縣","10004060","新豐鄉","10004060-014","忠孝村",96.41,3.00,4736.54,42.08899875089956775300,26.05067984361845493100,16.03831890728111282200,61.56583622590055014700
"10004","新竹縣","10004060","新豐鄉","10004060-015","山崎村",97.20,2.74,14337.68,47.89644011653278314000,24.64940668159401114300,23.24703343493877199700,94.31072199747185777100
"10004","新竹縣","10004060","新豐鄉","10004060-016","松柏村",100.95,2.65,6550.69,42.06172446037834482000,33.28030543536743470600,8.78141902501091011400,26.38623325698554815600
"10004","新竹縣","10004060","新豐鄉","10004060-017","崎頂村",102.69,2.85,1856.30,39.55947134821168663100,18.19383259110403850600,21.36563875710764812500,117.4334137592411300
"10004","新竹縣","10004070","芎林鄉","10004070-001","五龍村",122.94,3.07,181.47,50.58479517372866908300,11.11111107862248222600,39.47368409510618685600,355.2631485457066200
"10004","新竹縣","10004070","芎林鄉","10004070-002","華龍村",134.86,2.89,66.84,50.54945036428772760300,10.98901094875820165300,39.56043941552952595000,359.9999880000004000
"10004","新竹縣","10004070","芎林鄉","10004070-003","秀湖村",120.93,3.06,502.55,38.15426991989769983500,9.91735535824055735800,28.23691456165714247700,284.7222182677469700
"10004","新竹縣","10004070","芎林鄉","10004070-004","永興村",124.29,2.98,91.41,49.52380936659108137600,12.38095234164777034400,37.14285702494331103200,299.9999923076925000
"10004","新竹縣","10004070","芎林鄉","10004070-005","石潭村",111.47,2.92,1305.82,40.60223407450110049800,10.83050023757625049200,29.77173383692485000600,274.8878911440004900
"10004","新竹縣","10004070","芎林鄉","10004070-006","新鳳村",105.51,3.06,529.20,43.57084353515901430400,12.77641276594888389400,30.79443076921013041000,241.0256394806048800
"10004","新竹縣","10004070","芎林鄉","10004070-007","中坑村",123.53,2.95,178.77,45.22292984029101944700,11.25265390392217854800,33.97027593636884089900,301.8867867568530800
"10004","新竹縣","10004070","芎林鄉","10004070-008","水坑村",115.04,2.98,252.95,43.70015941993594988800,15.15151512735005561800,28.54864429258589427000,188.4210506481994700
"10004","新竹縣","10004070","芎林鄉","10004070-009","文林村",115.80,2.70,1000.18,44.83128010453600422900,14.30101766775521281900,30.53026243678079141000,213.4831452678533900
"10004","新竹縣","10004070","芎林鄉","10004070-010","芎林村",109.64,2.77,8228.48,44.46202528128004329000,14.00316454588357235300,30.45886073539647093700,217.5141230648919600
"10004","新竹縣","10004070","芎林鄉","10004070-011","上山村",105.99,2.51,1425.91,29.90107912996828257000,12.52248201157318300100,17.37859711839509956900,138.7791738980625200
"10004","新竹縣","10004070","芎林鄉","10004070-012","下山村",115.57,2.56,344.75,43.79014984604909010100,11.13490362833522095500,32.65524621771386914600,293.2692279493343500
"10004","新竹縣","10004080","橫山鄉","10004080-001","橫山村",116.38,2.97,476.12,42.85148513154396628500,11.04950494611900794200,31.80198018542495834200,287.8136190400945600
"10004","新竹縣","10004080","橫山鄉","10004080-002","田寮村",123.67,2.99,122.15,48.15999992294400012300,10.71999998284800002700,37.43999994009600009600,349.2537261305414000
"10004","新竹縣","10004080","橫山鄉","10004080-003","南昌村",241.18,1.71,21.18,55.35714236288265747400,6.24999994419642907000,49.10714241868622840500,785.7141734694037900
"10004","新竹縣","10004080","橫山鄉","10004080-004","豐鄉村",132.32,2.17,46.10,63.12056692822292958700,8.51063823751320398900,54.60992869070972559800,641.6666131944489000
"10004","新竹縣","10004080","橫山鄉","10004080-005","豐田村",106.21,2.74,58.46,53.36134431360779700200,15.12605035661323379600,38.23529395699456320600,252.7777707561730300
"10004","新竹縣","10004080","橫山鄉","10004080-006","內灣村",122.35,2.39,202.28,47.19626160872856447200,10.12461057612989006800,37.07165103259867440400,366.1538405207101500
"10004","新竹縣","10004080","橫山鄉","10004080-007","福興村",138.89,2.43,69.69,57.50915729850125531700,5.86080583933770754800,51.64835145916354776900,881.2499449218784400
"10004","新竹縣","10004080","橫山鄉","10004080-008","沙坑村",112.99,2.61,155.91,55.45023687922553415600,9.00473932226739443600,46.44549755695813972000,515.7894646352725500
"10004","新竹縣","10004080","橫山鄉","10004080-009","新興村",113.02,2.82,440.91,58.50091402330812246500,17.45886652883101779800,41.04204749447710466700,235.0785328006359500
"10004","新竹縣","10004080","橫山鄉","10004080-010","大肚村",112.22,3.13,913.53,43.49415201498965496000,17.98245612720580692500,25.51169588778384803500,141.8699181224800100
"10004","新竹縣","10004080","橫山鄉","10004080-011","力行村",110.07,2.63,117.18,49.73730289012731542900,9.28196145484770323100,40.45534143527961219700,435.8490483802066300
"10004","新竹縣","10004090","北埔鄉","10004090-001","北埔村",113.11,2.78,8312.20,46.86746982305124117700,11.08433733604296706500,35.78313248700827411200,322.8260834475425700
"10004","新竹縣","10004090","北埔鄉","10004090-002","南興村",119.86,2.71,4026.88,48.57482179504177934100,11.04513062821243393300,37.52969116682934540800,339.7849425829576100
"10004","新竹縣","10004090","北埔鄉","10004090-003","埔尾村",115.18,2.99,1467.64,40.96031355170979247800,13.22880940067182293000,27.73150415103796954900,209.6296288532236000
"10004","新竹縣","10004090","北埔鄉","10004090-004","水?村",120.49,2.67,122.97,41.29746828908628435300,8.86075947965069702600,32.43670880943558732700,366.0714220344388900
"10004","新竹縣","10004090","北埔鄉","10004090-005","南埔村",140.94,3.03,89.92,58.46153823668639139700,14.99999994230769253000,43.46153829437869886800,289.7435823142671200
"10004","新竹縣","10004090","北埔鄉","10004090-006","大林村",116.67,2.93,276.90,42.33576634610261615700,11.31386859249294052500,31.02189775360967563200,274.1935439646202600
"10004","新竹縣","10004090","北埔鄉","10004090-007","大湖村",144.74,2.50,72.71,43.81443287676692557500,7.47422678486024024500,36.34020609190668533000,486.2068797859696600
"10004","新竹縣","10004090","北埔鄉","10004090-008","南坑村",136.50,2.44,46.36,63.63636331496786204600,11.11111105499438861100,52.52525225997347343400,472.7272512396704000
"10004","新竹縣","10004090","北埔鄉","10004090-009","外坪村",180.39,1.93,13.20,64.36781572202404757500,5.17241376337693239400,59.19540195864711518000,1144.4443172839647500
"10004","新竹縣","10004100","寶山鄉","10004100-001","雙溪村",105.74,2.30,945.82,27.35537188952257359900,12.68595040798101222800,14.66942148154156137100,115.6351787764326400
"10004","新竹縣","10004100","寶山鄉","10004100-002","大崎村",114.59,2.25,397.96,29.96158768888502708800,8.70678616600077710200,21.25480152288424998500,244.1176452638408400
"10004","新竹縣","10004100","寶山鄉","10004100-003","三峰村",129.29,2.32,152.85,38.20933160377133467400,7.81841108724033910800,30.39092051653099556600,388.7096711498440100
"10004","新竹縣","10004100","寶山鄉","10004100-004","新城村",131.17,2.60,155.45,44.80812636026170839700,11.17381488580833534300,33.63431147445337305400,301.0100979695949700
"10004","新竹縣","10004100","寶山鄉","10004100-005","深井村",126.17,2.86,160.62,39.01273879138098918600,10.19108278631993186900,28.82165600506105731700,282.8124955810547600
"10004","新竹縣","10004100","寶山鄉","10004100-006","寶斗村",133.43,2.80,138.48,43.55140178775438918200,8.22429905004803915900,35.32710273770635002300,429.5454447830580700
"10004","新竹縣","10004100","寶山鄉","10004100-007","山湖村",134.82,2.26,63.80,36.15023465692433179100,7.98122063854173559000,28.16901401838259620100,352.9411660899657000
"10004","新竹縣","10004100","寶山鄉","10004100-008","寶山村",127.56,2.25,151.93,39.89071032801815529000,9.83606556033324377000,30.05464476768491152000,305.5555513117284500
"10004","新竹縣","10004100","寶山鄉","10004100-009","油田村",146.64,2.12,66.94,55.70291762413019197800,6.36604772847202194000,49.33686989565817003800,774.9999677083346800
"10004","新竹縣","10004100","寶山鄉","10004100-010","雙新村",109.75,2.46,628.16,29.09319898022955542400,11.29303106158982743000,17.80016791863972799400,157.6208172579151800
"10004","新竹縣","10004110","峨眉鄉","10004110-001","峨眉村",115.31,2.69,254.34,54.37392786556787673100,12.52144080185001577700,41.85248706371786095400,334.2465707637456100
"10004","新竹縣","10004110","峨眉鄉","10004110-002","中盛村",133.22,2.58,198.94,46.48760320973635700500,7.23140494373676664500,39.25619826599959036000,542.8571273469392200
"10004","新竹縣","10004110","峨眉鄉","10004110-003","石井村",128.63,2.26,97.79,58.42391288471762803100,8.15217389089083181800,50.27173899382679621200,616.6666461111118000
"10004","新竹縣","10004110","峨眉鄉","10004110-004","富興村",112.03,2.84,227.85,50.84577109368579990700,14.22885570723496944600,36.61691538645083046100,257.3426555430583500
"10004","新竹縣","10004110","峨眉鄉","10004110-005","七星村",133.21,2.31,41.34,67.35751277886654720500,9.84455955998818766800,57.51295321887835953700,584.2105109418286600
"10004","新竹縣","10004110","峨眉鄉","10004110-006","湖光村",124.21,2.20,81.98,58.10344817568371004200,7.58620688347205709700,50.51724129221165294400,665.9090757747937300
