縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數,資料時間
66000,臺中市,66000090,豐原區,66000090-032,南嵩里,100.95,3.12,508.28,42.50281847,14.24276587,28.2600526,198.416886,113Y06M
66000,臺中市,66000090,豐原區,66000090-033,翁明里,94.37,2.6,4060.32,38.14541621,16.28029504,21.86512117,134.3042067,113Y06M
66000,臺中市,66000090,豐原區,66000090-034,翁子里,100.31,2.82,3323.61,40.0071505,16.41043975,23.59671075,143.7908494,113Y06M
66000,臺中市,66000090,豐原區,66000090-035,翁社里,108.55,3.04,5562.99,42.7148194,13.44956413,29.26525527,217.5925916,113Y06M
66000,臺中市,66000090,豐原區,66000090-036,朴子里,109.42,3.16,1108.58,40.80854308,13.11975591,27.68878717,211.046511,113Y06M
66000,臺中市,66000100,東勢區,66000100-001,北興里,106.2,2.29,5326.89,49.99999995,17.32851984,32.67148011,188.5416657,113Y06M
66000,臺中市,66000100,東勢區,66000100-002,中寧里,81.07,2.36,6903.43,53.98373975,18.37398371,35.60975604,193.805308,113Y06M
66000,臺中市,66000100,東勢區,66000100-003,東安里,100.71,2.51,7950.41,63.00578026,19.65317916,43.35260109,220.5882337,113Y06M
66000,臺中市,66000100,東勢區,66000100-004,南平里,102.29,2.68,8179.84,53.1077891,16.8371361,36.270653,215.4205597,113Y06M
66000,臺中市,66000100,東勢區,66000100-005,延平里,94.44,2.55,7007.73,52.63843645,15.04885993,37.58957652,249.7835487,113Y06M
66000,臺中市,66000100,東勢區,66000100-006,上新里,93.67,2.67,6440.76,66.1341852,20.1277955,46.0063897,228.5714268,113Y06M
66000,臺中市,66000100,東勢區,66000100-007,廣興里,105.45,2.62,4007.35,57.25646118,19.18489064,38.07157054,198.4455948,113Y06M
66000,臺中市,66000100,東勢區,66000100-008,泰昌里,96.6,2.64,2567.42,51.8916766,16.48745519,35.40422141,214.734299,113Y06M
66000,臺中市,66000100,東勢區,66000100-009,中嵙里,103.65,2.7,218.39,49.55357139,10.71428571,38.83928569,362.4999975,113Y06M
66000,臺中市,66000100,東勢區,66000100-010,福隆里,100.66,2.79,1997.87,40.41994749,13.71391076,26.70603674,194.7368416,113Y06M
66000,臺中市,66000100,東勢區,66000100-011,隆興里,111.88,2.63,82.48,45.12771992,10.21759696,34.91012296,341.6666635,113Y06M
66000,臺中市,66000100,東勢區,66000100-012,新盛里,102.91,2.82,2193.28,46.19821708,15.23335081,30.96486627,203.2702234,113Y06M
66000,臺中市,66000100,東勢區,66000100-013,詒福里,102.39,2.85,567.73,49.57912454,11.27946127,38.29966327,339.5522363,113Y06M
66000,臺中市,66000100,東勢區,66000100-014,上城里,109.61,2.68,333.33,63.95705512,15.18404906,48.77300606,321.212118,113Y06M
66000,臺中市,66000100,東勢區,66000100-015,下城里,104.63,2.46,765.67,57.57575747,11.2299465,46.34581097,412.6984061,113Y06M
66000,臺中市,66000100,東勢區,66000100-016,慶東里,108.28,2.79,357.11,49.8491704,11.46304675,38.38612365,334.8684188,113Y06M
66000,臺中市,66000100,東勢區,66000100-017,慶福里,112.91,2.58,83.41,54.01197598,10.65868262,43.35329336,406.7415685,113Y06M
66000,臺中市,66000100,東勢區,66000100-018,東新里,102.45,2.52,191.96,52.56673508,15.12662559,37.44010949,247.5113111,113Y06M
66000,臺中市,66000100,東勢區,66000100-019,粵寧里,103.8,2.67,5185.92,46.01593622,12.3505976,33.66533862,272.5806437,113Y06M
66000,臺中市,66000100,東勢區,66000100-020,下新里,103.62,2.69,289,47.75613882,8.636748511,39.11939031,452.941172,113Y06M
66000,臺中市,66000100,東勢區,66000100-021,興隆里,115.49,2.73,554.16,43.08571424,8.685714276,34.39999996,396.0526264,113Y06M
66000,臺中市,66000100,東勢區,66000100-022,茂興里,118.06,2.65,432.01,45.85152835,11.42649199,34.42503637,301.2738834,113Y06M
66000,臺中市,66000100,東勢區,66000100-023,泰興里,114.77,2.85,275.28,47.08171197,8.949416325,38.13229565,426.0869473,113Y06M
66000,臺中市,66000100,東勢區,66000100-024,埤頭里,118.65,2.7,164.33,41.07883809,6.224066377,34.85477171,559.9999813,113Y06M
66000,臺中市,66000100,東勢區,66000100-025,明正里,115.58,2.89,121.07,44.23076919,8.400809708,35.82995948,426.506019,113Y06M
66000,臺中市,66000110,大甲區,66000110-001,朝陽里,93.05,2.86,14622.61,65.72295241,31.44590492,34.27704749,109.0032151,113Y06M
66000,臺中市,66000110,大甲區,66000110-002,大甲里,99.28,2.64,9832.14,58.78962528,20.60518729,38.18443799,185.314684,113Y06M
66000,臺中市,66000110,大甲區,66000110-003,順天里,102.48,2.63,13354.46,55.62613425,17.6950998,37.93103445,214.3589733,113Y06M
66000,臺中市,66000110,大甲區,66000110-004,孔門里,115.68,2.44,8842.33,64.75694433,32.63888883,32.1180555,98.4042548,113Y06M
66000,臺中市,66000110,大甲區,66000110-005,平安里,95.71,3.11,18187.24,58.90861272,25.83826428,33.07034843,127.9898216,113Y06M
66000,臺中市,66000110,大甲區,66000110-006,庄美里,98.69,2.9,4787.7,46.71488846,18.26401446,28.450874,155.775577,113Y06M
66000,臺中市,66000110,大甲區,66000110-007,新美里,98.69,2.94,8763.73,48.45748681,19.14973664,29.30775018,153.0451863,113Y06M
66000,臺中市,66000110,大甲區,66000110-008,岷山里,100.98,3.07,5001.15,57.32484073,26.11464966,31.21019106,119.5121948,113Y06M
66000,臺中市,66000110,大甲區,66000110-009,中山里,90.31,2.67,7374.36,36.4317841,15.59220389,20.8395802,133.6538459,113Y06M
66000,臺中市,66000110,大甲區,66000110-010,南陽里,97.61,2.61,6510.8,45.43999993,15.51999998,29.91999995,192.7835032,113Y06M
66000,臺中市,66000110,大甲區,66000110-011,薰風里,90.21,2.51,13656.78,47.23032063,15.30612243,31.9241982,208.5714266,113Y06M
66000,臺中市,66000110,大甲區,66000110-012,義和里,100.16,3.07,2376.6,43.54838708,18.82970742,24.71867966,131.2749001,113Y06M
66000,臺中市,66000110,大甲區,66000110-013,武陵里,107.05,3.37,622.92,43.87527835,13.36302894,30.51224941,228.3333314,113Y06M
66000,臺中市,66000110,大甲區,66000110-014,文曲里,107.88,3.24,315.21,46.44149572,14.71652592,31.7249698,215.5737687,113Y06M
66000,臺中市,66000110,大甲區,66000110-015,武曲里,109.11,3.47,1835.98,45.06944441,19.8611111,25.20833332,126.9230765,113Y06M
66000,臺中市,66000110,大甲區,66000110-016,文武里,95.1,2.94,15238.23,54.12951665,25.08212106,29.04739558,115.8091673,113Y06M
66000,臺中市,66000110,大甲區,66000110-017,奉化里,96.54,2.87,2898.52,39.63449455,19.36036549,20.27412906,104.7197637,113Y06M
66000,臺中市,66000110,大甲區,66000110-018,德化里,107.26,3.29,850.22,40.17980633,17.49654217,22.68326416,129.6442683,113Y06M
66000,臺中市,66000110,大甲區,66000110-019,江南里,107.5,3.3,693.26,36.19683066,17.01417847,19.18265219,112.7450975,113Y06M
66000,臺中市,66000110,大甲區,66000110-020,頂店里,100.04,3.05,1487.18,48.48484847,24.95388669,23.53096179,94.29778237,113Y06M
66000,臺中市,66000110,大甲區,66000110-021,太白里,108.05,3.31,210.06,45.02118639,15.46610168,29.55508471,191.0958891,113Y06M
66000,臺中市,66000110,大甲區,66000110-022,孟春里,98.06,3.05,1138.89,42.1737814,18.95246745,23.22131395,122.5239615,113Y06M
66000,臺中市,66000110,大甲區,66000110-023,幸福里,105.25,2.96,429.79,43.2128906,17.23632812,25.97656249,150.7082149,113Y06M
66000,臺中市,66000110,大甲區,66000110-024,日南里,99.02,3.11,2190.24,39.54118873,20.75078206,18.79040667,90.55276373,113Y06M
66000,臺中市,66000110,大甲區,66000110-025,龍泉里,107.71,3.2,450.47,45.29109585,17.80821916,27.48287669,154.3269223,113Y06M
66000,臺中市,66000110,大甲區,66000110-026,西岐里,102.46,3.32,628.34,44.61420929,15.50802138,29.10618791,187.6847281,113Y06M
66000,臺中市,66000110,大甲區,66000110-027,銅安里,112.52,3.18,782.19,43.80692164,17.21311474,26.5938069,154.4973537,113Y06M
66000,臺中市,66000110,大甲區,66000110-028,福德里,99.51,3.11,650.72,38.85714281,14.62857141,24.2285714,165.6249987,113Y06M
66000,臺中市,66000110,大甲區,66000110-029,建興里,106.55,3.13,245.22,39.45578228,13.69047618,25.7653061,188.1987566,113Y06M
66000,臺中市,66000120,清水區,66000120-001,鰲峰里,98.65,2.55,1903.44,55.08586518,15.71994714,39.36591805,250.420166,113Y06M
66000,臺中市,66000120,清水區,66000120-002,靈泉里,96.33,2.64,11542.57,64.11042935,25.92024536,38.19018399,147.3372772,113Y06M
66000,臺中市,66000120,清水區,66000120-003,清水里,89.46,2.6,9006.28,50.50761419,23.80710659,26.7005076,112.1535179,113Y06M
66000,臺中市,66000120,清水區,66000120-004,文昌里,105.72,2.63,15165.38,65.93406579,24.83516478,41.09890101,165.4867242,113Y06M
66000,臺中市,66000120,清水區,66000120-005,南寧里,99.11,2.66,8936.05,65.79925646,31.15241633,34.64684012,111.2171835,113Y06M
66000,臺中市,66000120,清水區,66000120-006,西寧里,103.31,2.96,6090.34,50.97375102,18.20491108,32.76883994,179.9999992,113Y06M
66000,臺中市,66000120,清水區,66000120-007,北寧里,105.95,2.38,7770.67,59.0814195,15.03131521,44.05010429,293.0555515,113Y06M
66000,臺中市,66000120,清水區,66000120-008,中興里,119.02,2.64,13909.78,81.78137619,29.14979745,52.63157873,180.555553,113Y06M
66000,臺中市,66000120,清水區,66000120-009,西社里,106.21,2.94,5553.87,53.94736839,23.91304346,30.03432493,125.5980858,113Y06M
66000,臺中市,66000120,清水區,66000120-010,南社里,101.03,2.86,6667.69,39.58092029,22.79667263,16.78424766,73.62586602,113Y06M
66000,臺中市,66000120,清水區,66000120-011,裕嘉里,105.01,3.08,1754.76,39.6672504,11.64623467,28.02101574,240.601502,113Y06M
66000,臺中市,66000120,清水區,66000120-012,臨江里,117.11,2.85,1272.82,42.85714282,11.34199133,31.51515149,277.8625933,113Y06M
66000,臺中市,66000120,清水區,66000120-013,秀水里,106.49,2.77,5441.38,43.43075661,17.61813712,25.8126195,146.5116277,113Y06M
66000,臺中市,66000120,清水區,66000120-014,武鹿里,102.01,2.74,2099,39.33993398,15.31353135,24.02640263,156.8965514,113Y06M
66000,臺中市,66000120,清水區,66000120-015,海濱里,109.06,2.75,379.95,36.8301026,12.37172177,24.45838083,197.6958516,113Y06M
66000,臺中市,66000120,清水區,66000120-016,?榔里,98.72,2.21,3955.49,30.25992499,16.06103711,14.19888788,88.40579703,113Y06M
66000,臺中市,66000120,清水區,66000120-017,中社里,94.23,2.51,1815.73,45.73449852,21.30669995,24.42779857,114.6484373,113Y06M
66000,臺中市,66000120,清水區,66000120-018,高西里,121.19,2.95,1042.43,37.9379379,10.7107107,27.2272272,254.2056051,113Y06M
66000,臺中市,66000120,清水區,66000120-019,高南里,126.19,2.9,233.9,46.21938227,11.07561234,35.14376993,317.3076893,113Y06M
66000,臺中市,66000120,清水區,66000120-020,高東里,116.2,2.73,402.38,42.01954393,9.77198696,32.24755697,329.9999963,113Y06M
66000,臺中市,66000120,清水區,66000120-021,高北里,115.6,3.2,192.95,39.52225837,12.16069488,27.36156349,224.999998,113Y06M
66000,臺中市,66000120,清水區,66000120-022,高美里,112.46,2.91,1256.41,44.0078585,13.75245578,30.25540272,219.9999984,113Y06M
66000,臺中市,66000120,清水區,66000120-023,國姓里,109.71,2.97,1064.02,41.0012674,12.16730037,28.83396703,236.9791654,113Y06M
66000,臺中市,66000120,清水區,66000120-024,菁埔里,108.18,3.18,1006.65,41.78852641,13.38582676,28.40269965,212.1848731,113Y06M
66000,臺中市,66000120,清水區,66000120-025,頂湳里,115.62,3.07,476.65,39.1588107,11.89267584,27.26613486,229.2682913,113Y06M
66000,臺中市,66000120,清水區,66000120-026,田寮里,103.89,3.08,2739.62,39.97944499,13.66906474,26.31038025,192.4812023,113Y06M
66000,臺中市,66000120,清水區,66000120-027,橋頭里,99.65,2.98,7287.38,45.48381902,20.67299951,24.81081951,120.0155762,113Y06M
66000,臺中市,66000120,清水區,66000120-028,下湳里,105.96,3.11,1358.69,45.30744334,14.8404993,30.46694405,205.2959495,113Y06M
66000,臺中市,66000120,清水區,66000120-029,東山里,103.36,2.95,546.5,38.97596652,12.74817136,26.22779517,205.7377032,113Y06M
66000,臺中市,66000120,清水區,66000120-030,楊厝里,117.37,3.03,592.51,41.33771925,17.21491226,24.12280699,140.1273876,113Y06M
66000,臺中市,66000120,清水區,66000120-031,海風里,110.79,2.85,288.53,41.14537441,15.94713655,25.19823786,158.0110489,113Y06M
66000,臺中市,66000120,清水區,66000120-032,吳厝里,104.08,2.97,332.13,39.34426226,16.22950818,23.11475408,142.4242417,113Y06M
66000,臺中市,66000130,沙鹿區,66000130-001,居仁里,109.97,2.77,5072.11,55.88235288,20.38539552,35.49695737,174.1293524,113Y06M
66000,臺中市,66000130,沙鹿區,66000130-002,洛泉里,95.87,3.16,14621.93,67.61442436,30.58252425,37.03190011,121.0884351,113Y06M
66000,臺中市,66000130,沙鹿區,66000130-003,沙鹿里,98.55,3.13,7454.25,82.39202644,36.21262452,46.17940192,127.5229352,113Y06M
66000,臺中市,66000130,沙鹿區,66000130-004,美仁里,106.04,3.28,4361.84,69.14600532,33.60881533,35.53718998,105.7377041,113Y06M
66000,臺中市,66000130,沙鹿區,66000130-005,興仁里,98.96,3.15,9044.2,57.3333333,28.92307691,28.4102564,98.22695018,113Y06M
66000,臺中市,66000130,沙鹿區,66000130-006,斗抵里,98.81,2.93,4232.33,45.47319824,21.62092844,23.85226981,110.3202846,113Y06M
66000,臺中市,66000130,沙鹿區,66000130-007,鹿峰里,99.01,2.92,5516.85,48.11229428,27.99612778,20.1161665,71.85338861,113Y06M
66000,臺中市,66000130,沙鹿區,66000130-008,鹿寮里,99.68,3.01,5853.23,48.58566377,26.56702025,22.01864352,82.87961278,113Y06M
66000,臺中市,66000130,沙鹿區,66000130-009,竹林里,96.2,2.97,2699.07,46.20710415,24.30764599,21.89945815,90.0928792,113Y06M
66000,臺中市,66000130,沙鹿區,66000130-010,犁分里,115.77,3.07,374.71,49.10052905,26.031746,23.06878304,88.61788582,113Y06M
66000,臺中市,66000130,沙鹿區,66000130-011,北勢里,101.21,2.85,6751.06,40.44165403,22.58064516,17.86100887,79.09875352,113Y06M
66000,臺中市,66000130,沙鹿區,66000130-012,福興里,100.85,2.87,4048.32,36.11340489,19.98348472,16.12992017,80.71625333,113Y06M
66000,臺中市,66000130,沙鹿區,66000130-013,晉江里,107.11,2.77,621.01,32.84061695,12.40359896,20.43701798,164.7668385,113Y06M
66000,臺中市,66000130,沙鹿區,66000130-014,六路里,99.89,2.74,2559.99,34.25908312,20.23968042,14.0194027,69.26691723,113Y06M
66000,臺中市,66000130,沙鹿區,66000130-015,南勢里,104.63,3.06,4431.44,39.66753584,22.29465449,17.37288135,77.92397649,113Y06M
66000,臺中市,66000130,沙鹿區,66000130-016,埔子里,99.84,2.73,2305.93,34.43082311,21.22591944,13.20490368,62.21122107,113Y06M
66000,臺中市,66000130,沙鹿區,66000130-017,公明里,98.72,2.81,2523.67,38.68001081,17.20313767,21.47687313,124.8427671,113Y06M
66000,臺中市,66000130,沙鹿區,66000130-018,清泉里,103.26,2.88,729.49,33.47598667,16.31003328,17.16595339,105.2478131,113Y06M
66000,臺中市,66000130,沙鹿區,66000130-019,西勢里,103.69,2.75,387.37,35.99062132,12.13364595,23.85697537,196.6183565,113Y06M
66000,臺中市,66000130,沙鹿區,66000130-020,興安里,100.37,2.88,5591.66,46.13065325,23.65159128,22.47906197,95.04249278,113Y06M
66000,臺中市,66000130,沙鹿區,66000130-021,三鹿里,98.93,2.59,4407.53,34.15163434,22.65021022,11.50142411,50.77844308,113Y06M
66000,臺中市,66000140,梧棲區,66000140-001,頂寮里,92.42,2.25,3035.63,35.2601156,19.12540839,16.13470721,84.36268057,113Y06M
66000,臺中市,66000140,梧棲區,66000140-002,下寮里,102.7,2.79,3963.78,37.73700304,12.96636085,24.77064219,191.0377349,113Y06M
66000,臺中市,66000140,梧棲區,66000140-003,中正里,98.56,2.68,9173.56,45.8761179,15.23683338,30.63928452,201.0869561,113Y06M
66000,臺中市,66000140,梧棲區,66000140-004,中和里,104.04,2.59,364.64,51.63934412,15.84699449,35.79234963,225.8620651,113Y06M
66000,臺中市,66000140,梧棲區,66000140-005,文化里,102.31,2.67,4876.98,50.97588972,16.53272099,34.44316873,208.3333319,113Y06M
66000,臺中市,66000140,梧棲區,66000140-006,安仁里,104.1,2.67,1517.3,46.40522868,18.13725487,28.26797381,155.8558545,113Y06M
66000,臺中市,66000140,梧棲區,66000140-007,草湳里,101.08,2.85,875.91,41.65040967,17.98673429,23.66367538,131.561822,113Y06M
66000,臺中市,66000140,梧棲區,66000140-008,南簡里,102.2,2.83,5359.09,34.17007199,18.13582409,16.03424791,88.41201707,113Y06M
66000,臺中市,66000140,梧棲區,66000140-009,福德里,101.24,2.92,4087.84,38.71866294,21.27705163,17.44161131,81.97381663,113Y06M
66000,臺中市,66000140,梧棲區,66000140-010,大庄里,96.08,3.13,9762.91,45.48214543,24.95301431,20.52913112,82.27114711,113Y06M
66000,臺中市,66000140,梧棲區,66000140-011,大村里,97.24,3.22,6781.16,45.31160114,27.28667305,18.02492809,66.05762469,113Y06M
66000,臺中市,66000140,梧棲區,66000140-012,興農里,107.31,2.87,1395.01,34.14418397,15.25873507,18.88544891,123.7681156,113Y06M
66000,臺中市,66000140,梧棲區,66000140-013,永寧里,103.16,3.39,2084.78,41.92530245,18.30615465,23.6191478,129.0229881,113Y06M
66000,臺中市,66000140,梧棲區,66000140-014,永安里,105.12,3.4,1276.65,43.19960859,18.10176124,25.09784735,138.6486483,113Y06M
66000,臺中市,66000150,后里區,66000150-001,廣福里,100.75,2.71,229.48,45.31722052,16.97885195,28.33836856,166.903914,113Y06M
66000,臺中市,66000150,后里區,66000150-002,仁里里,104.16,3.06,295.99,48.17610057,17.23270438,30.94339619,179.5620425,113Y06M
66000,臺中市,66000150,后里區,66000150-003,義里里,97.24,2.85,5905.4,47.5151515,19.35353535,28.16161615,145.511482,113Y06M
66000,臺中市,66000150,后里區,66000150-004,后里里,100.23,3.03,1740.01,44.54944312,18.22477218,26.32467093,144.4444442,113Y06M
66000,臺中市,66000150,后里區,66000150-005,厚里里,99.45,3.08,1991.74,43.41435837,18.48501977,24.9293386,134.8623849,113Y06M
66000,臺中市,66000150,后里區,66000150-006,墩東里,98.92,3.1,12909.6,47.67921608,21.4801444,26.19907168,121.9687874,113Y06M
66000,臺中市,66000150,后里區,66000150-007,墩西里,109.1,2.74,13685.7,51.75202153,20.9568733,30.79514823,146.9453371,113Y06M
66000,臺中市,66000150,后里區,66000150-008,墩南里,103.15,3.1,1210.44,41.99104373,18.53255253,23.45849121,126.5799254,113Y06M
66000,臺中市,66000150,后里區,66000150-009,墩北里,97.85,3.08,4409.76,43.93737507,21.28580945,22.65156562,106.4162753,113Y06M
66000,臺中市,66000150,后里區,66000150-010,中和里,97.69,3.25,1911.22,43.72140313,18.86120995,24.86019317,131.8059296,113Y06M
66000,臺中市,66000150,后里區,66000150-011,舊社里,96.08,3.2,422.3,38.68251608,18.37543337,20.3070827,110.5121291,113Y06M
66000,臺中市,66000150,后里區,66000150-012,聯合里,103.68,3.19,675.34,39.74763404,13.56466876,26.18296528,193.0232547,113Y06M
66000,臺中市,66000150,后里區,66000150-013,太平里,103.96,3.41,441.46,40.34782606,15.42028985,24.92753622,161.6541347,113Y06M
66000,臺中市,66000150,后里區,66000150-014,眉山里,100.73,3.11,1467.4,41.44011755,16.20132255,25.23879499,155.7823126,113Y06M
66000,臺中市,66000150,后里區,66000150-015,泰安里,106.72,2.84,581.63,37.75241437,12.642669,25.10974537,198.6111097,113Y06M
66000,臺中市,66000150,后里區,66000150-016,公館里,107.91,3.24,325.52,40.75535511,15.50169108,25.25366402,162.9090903,113Y06M
66000,臺中市,66000150,后里區,66000150-017,月眉里,106.23,3.11,585.51,40.52600117,15.95935444,24.56664673,153.9325837,113Y06M
66000,臺中市,66000150,后里區,66000150-018,義德里,90.79,2.92,17997.62,45.7879088,15.90683845,29.88107035,187.8504667,113Y06M
66000,臺中市,66000160,神岡區,66000160-001,神岡里,111.4,2.85,5262.59,40.93364196,15.27777777,25.65586419,167.9292925,113Y06M
66000,臺中市,66000160,神岡區,66000160-002,庄前里,103.17,3.04,2032.78,42.29751189,18.79301217,23.50449972,125.0704222,113Y06M
66000,臺中市,66000160,神岡區,66000160-003,北庄里,105.09,2.96,2505.59,41.8309859,16.47887323,25.35211266,153.8461534,113Y06M
66000,臺中市,66000160,神岡區,66000160-004,庄後里,107.7,3.34,1399.04,44.68784225,18.40087622,26.28696603,142.8571424,113Y06M
66000,臺中市,66000160,神岡區,66000160-005,社口里,103.8,3.13,6117.4,41.77350427,20.61965812,21.15384615,102.5906735,113Y06M
66000,臺中市,66000160,神岡區,66000160-006,社南里,101.45,3.29,3381.58,43.67842418,20.29317453,23.38524965,115.2370202,113Y06M
66000,臺中市,66000160,神岡區,66000160-007,三角里,103.06,3.1,1525.84,41.74624828,16.5075034,25.23874487,152.8925616,113Y06M
66000,臺中市,66000160,神岡區,66000160-008,岸裡里,99.94,3,3219.19,38.92703861,13.21888411,25.7081545,194.4805188,113Y06M
66000,臺中市,66000160,神岡區,66000160-009,大社里,92.52,2.71,13192.66,30.81395348,13.22042467,17.59352881,133.0783936,113Y06M
66000,臺中市,66000160,神岡區,66000160-010,豐洲里,106.52,3.01,2309.98,41.85840707,13.75221239,28.10619469,204.3758041,113Y06M
66000,臺中市,66000160,神岡區,66000160-011,神洲里,101.68,3.33,965.19,41.22249387,15.35452322,25.86797065,168.471337,113Y06M
66000,臺中市,66000160,神岡區,66000160-012,溪洲里,107.76,3.31,625.17,40.1789709,13.95973154,26.21923936,187.8205122,113Y06M
66000,臺中市,66000160,神岡區,66000160-013,圳前里,98.47,3.01,913.61,42.71523176,16.004415,26.71081676,166.8965511,113Y06M
66000,臺中市,66000160,神岡區,66000160-014,新庄里,108.33,3.22,918.28,41.37529136,16.98717948,24.38811188,143.5677528,113Y06M
66000,臺中市,66000160,神岡區,66000160-015,圳堵里,103.31,2.95,1122.24,42.03233254,16.33949191,25.69284063,157.2438157,113Y06M
66000,臺中市,66000160,神岡區,66000160-016,山皮里,106.25,3.23,422.37,37.17339663,12.70783846,24.46555817,192.5233627,113Y06M
66000,臺中市,66000170,潭子區,66000170-001,潭陽里,93.94,2.82,12500.03,40.08273459,18.26692793,21.81580666,119.4278903,113Y06M
66000,臺中市,66000170,潭子區,66000170-002,潭秀里,101.94,3,1897.74,52.57082891,18.25813219,34.31269671,187.9310334,113Y06M
66000,臺中市,66000170,潭子區,66000170-003,潭北里,96.88,2.81,11642.61,45.08557455,18.87530561,26.21026894,138.8601033,113Y06M
66000,臺中市,66000170,潭子區,66000170-004,福仁里,95.79,2.65,9000.53,34.47150935,14.43018704,20.04132231,138.8847022,113Y06M
66000,臺中市,66000170,潭子區,66000170-005,頭家里,93.37,2.86,12874.36,39.94156927,23.12186978,16.8196995,72.74368224,113Y06M
66000,臺中市,66000170,潭子區,66000170-006,甘蔗里,92.69,2.78,9502.01,33.84706579,16.64493183,17.20213396,103.3475783,113Y06M
66000,臺中市,66000170,潭子區,66000170-007,東寶里,99.09,2.92,3997.06,37.01904006,14.299881,22.71915906,158.8765602,113Y06M
66000,臺中市,66000170,潭子區,66000170-008,大富里,103.55,3.04,1833.11,33.60061091,14.89117983,18.70943107,125.6410253,113Y06M
66000,臺中市,66000170,潭子區,66000170-009,大豐里,98.73,2.98,5673.46,31.97632711,15.87159254,16.10473457,101.4689264,113Y06M
66000,臺中市,66000170,潭子區,66000170-010,栗林里,97.21,2.79,4760.42,39.13043477,13.43650208,25.69393269,191.2248625,113Y06M
66000,臺中市,66000170,潭子區,66000170-011,嘉仁里,102.58,3.04,2751.8,40.3038427,17.57521596,22.72862674,129.3220337,113Y06M
66000,臺中市,66000170,潭子區,66000170-012,新田里,102.87,2.66,312.82,37.8813559,8.050847451,29.83050845,370.5263119,113Y06M
66000,臺中市,66000170,潭子區,66000170-013,聚興里,115.35,2.5,960.7,40.5837777,13.78052203,26.80325568,194.5010179,113Y06M
66000,臺中市,66000170,潭子區,66000170-014,頭家東里,96.03,2.77,15634.26,43.29554879,19.24246613,24.05308266,124.9999998,113Y06M
66000,臺中市,66000170,潭子區,66000170-015,家興里,91.09,2.59,47938.2,38.94222945,21.33441822,17.60781123,82.53241794,113Y06M
66000,臺中市,66000170,潭子區,66000170-016,家福里,92.39,2.83,27266.05,44.5017182,25.30682375,19.19489445,75.84869052,113Y06M
66000,臺中市,66000180,大雅區,66000180-001,大雅里,95.75,2.87,13219.74,43.46859365,18.2323513,25.23624235,138.4146339,113Y06M
66000,臺中市,66000180,大雅區,66000180-002,員林里,98.14,3.21,2819.79,39.34485241,21.9462443,17.39860811,79.27829411,113Y06M
66000,臺中市,66000180,大雅區,66000180-003,六寶里,96.97,2.93,1631.29,39.80806141,17.00575815,22.80230326,134.0857786,113Y06M
66000,臺中市,66000180,大雅區,66000180-004,秀山里,104.78,3.32,1223.42,41.5838068,18.18181818,23.40198863,128.7109372,113Y06M
66000,臺中市,66000180,大雅區,66000180-005,忠義里,96.63,2.5,1093.12,39.46843853,15.3820598,24.08637873,156.5874727,113Y06M
66000,臺中市,66000180,大雅區,66000180-006,橫山里,102.92,3.09,895.43,39.18881884,17.53905179,21.64976705,123.4374998,113Y06M
66000,臺中市,66000180,大雅區,66000180-007,三和里,101.06,3.2,3460.3,38.02395209,19.26860564,18.75534645,97.3362929,113Y06M
66000,臺中市,66000180,大雅區,66000180-008,西寶里,101.15,3.3,2189.62,35.51951104,17.60695815,17.91255289,101.7356474,113Y06M
66000,臺中市,66000180,大雅區,66000180-009,上楓里,100.33,3.12,5340.49,38.55168794,21.61973062,16.93195732,78.31715204,113Y06M
66000,臺中市,66000180,大雅區,66000180-010,二和里,97.04,2.99,9636.87,36.12208258,20.50269299,15.61938958,76.18213654,113Y06M
66000,臺中市,66000180,大雅區,66000180-011,四德里,96.52,3.01,4980.91,36.56333902,21.82084452,14.7424945,67.56152118,113Y06M
66000,臺中市,66000180,大雅區,66000180-012,上雅里,98.24,2.73,18633.12,38.95027624,20.9023941,18.04788213,86.34361226,113Y06M
66000,臺中市,66000180,大雅區,66000180-013,文雅里,96.52,2.88,8154.37,36.15851346,17.4819871,18.67652635,106.8329717,113Y06M
66000,臺中市,66000180,大雅區,66000180-014,大楓里,96.34,2.97,4243.77,35.9094982,18.9516129,16.9578853,89.47990533,113Y06M
66000,臺中市,66000180,大雅區,66000180-015,雅楓里,93.76,2.86,8903.74,39.50368879,19.31589537,20.18779342,104.5138887,113Y06M
66000,臺中市,66000190,新社區,66000190-001,新社里,98.97,2.9,7359.7,46.65144595,18.41704718,28.23439877,153.3057848,113Y06M
66000,臺中市,66000190,新社區,66000190-002,復盛里,115.34,2.8,597.99,41.86851208,15.7785467,26.08996538,165.3508765,113Y06M
66000,臺中市,66000190,新社區,66000190-003,中正里,108.76,2.94,619.75,47.74436086,15.69548871,32.04887215,204.1916155,113Y06M
66000,臺中市,66000190,新社區,66000190-004,月湖里,106.28,2.98,568.69,48.64165582,14.35963776,34.28201807,238.7387366,113Y06M
66000,臺中市,66000190,新社區,66000190-005,崑山里,116.4,3.33,218.44,52.1472392,11.04294477,41.10429443,372.2222181,113Y06M
66000,臺中市,66000190,新社區,66000190-006,大南里,105.45,2.77,1122.35,45.76642332,11.2408759,34.52554742,307.1428551,113Y06M
