縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數,資料時間
65000,新北市,65000030,中和區,65000030-051,景文里,90.54,2.26,42929.6,39.99,13.14,26.85,204.41,111Y06M
65000,新北市,65000030,中和區,65000030-052,錦和里,97.46,2.7,10474.04,35.61,16.73,18.87,112.79,111Y06M
65000,新北市,65000030,中和區,65000030-053,錦昌里,101.56,2.36,6669.92,43.4,17.08,26.33,154.15,111Y06M
65000,新北市,65000030,中和區,65000030-054,灰■里,111.11,3.14,436.2,34.8,17.91,16.89,94.34,111Y06M
65000,新北市,65000030,中和區,65000030-055,積穗里,93.76,2.37,47377.97,36.88,14.43,22.45,155.63,111Y06M
65000,新北市,65000030,中和區,65000030-056,民享里,95.07,2.65,69840.81,42.11,12.13,29.98,247.09,111Y06M
65000,新北市,65000030,中和區,65000030-057,員山里,94.58,2.42,25420.45,47.72,26.46,21.26,80.32,111Y06M
65000,新北市,65000030,中和區,65000030-058,嘉穗里,97.39,2.72,13181.35,39.82,15.12,24.7,163.34,111Y06M
65000,新北市,65000030,中和區,65000030-059,文元里,95.45,2.56,51956.69,48.86,15.96,32.9,206.15,111Y06M
65000,新北市,65000030,中和區,65000030-060,嘉新里,96.48,2.72,18565.41,37.56,13.56,24,177.02,111Y06M
65000,新北市,65000030,中和區,65000030-061,民安里,97.35,2.57,34479.61,40.98,16.76,24.21,144.43,111Y06M
65000,新北市,65000030,中和區,65000030-062,安穗里,91.35,2.48,60865.96,37.27,15.34,21.93,143.03,111Y06M
65000,新北市,65000030,中和區,65000030-063,瑞穗里,85.55,2.43,28416.04,47.25,19.98,27.28,136.56,111Y06M
65000,新北市,65000030,中和區,65000030-064,明穗里,102.28,2.72,13516.94,45.13,18.8,26.33,140.03,111Y06M
65000,新北市,65000030,中和區,65000030-065,清穗里,97.63,2.48,22392.33,44,15.18,28.82,189.82,111Y06M
65000,新北市,65000030,中和區,65000030-066,自強里,95.28,2.62,31324.18,39.97,14.44,25.52,176.74,111Y06M
65000,新北市,65000030,中和區,65000030-067,德穗里,91.6,2.48,42791.48,43.87,13.47,30.4,225.76,111Y06M
65000,新北市,65000030,中和區,65000030-068,民生里,92,2.34,71298.76,39.44,9.81,29.63,302.09,111Y06M
65000,新北市,65000030,中和區,65000030-069,國光里,96.04,2.53,62871.83,37.92,12,25.92,215.96,111Y06M
65000,新北市,65000030,中和區,65000030-070,壽德里,90.99,2.5,56722.79,41,16.75,24.25,144.81,111Y06M
