縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數,資料時間
10010,嘉義縣,10010050,民雄鄉,104.56,2.8,834.01,36.05,14.11,21.94,155.46,109Y06M
10010,嘉義縣,10010060,溪口鄉,114.46,2.69,429.43,47.01,10.8,36.21,335.09,109Y06M
10010,嘉義縣,10010070,新港鄉,111.59,2.91,474.25,44.54,13.94,30.59,219.39,109Y06M
10010,嘉義縣,10010080,六腳鄉,112.34,2.55,359.35,48.77,9.23,39.54,428.46,109Y06M
10010,嘉義縣,10010090,東石鄉,112.25,2.62,293.41,44.44,10.49,33.95,323.52,109Y06M
10010,嘉義縣,10010100,義竹鄉,109.02,2.44,223.78,48.03,9.27,38.76,418.18,109Y06M
10010,嘉義縣,10010110,鹿草鄉,116.28,2.61,276.31,49.83,9.79,40.03,408.77,109Y06M
10010,嘉義縣,10010120,水上鄉,106.55,2.67,710.01,34.82,10.39,24.43,235.11,109Y06M
10010,嘉義縣,10010130,中埔鄉,107.64,2.74,341.53,37.17,12.1,25.07,207.31,109Y06M
10010,嘉義縣,10010140,竹崎鄉,113.82,2.99,215.61,41.85,12.41,29.44,237.22,109Y06M
10010,嘉義縣,10010150,梅山鄉,112.82,2.78,157.06,47.43,11.84,35.59,300.46,109Y06M
10010,嘉義縣,10010160,番路鄉,117.23,2.66,95.17,41.21,11.44,29.77,260.26,109Y06M
10010,嘉義縣,10010170,大埔鄉,104.78,2.37,26.44,37.24,12.64,24.6,194.55,109Y06M
10010,嘉義縣,10010180,阿里山鄉,110.04,2.95,12.96,39.97,17.55,22.42,127.77,109Y06M
10013,屏東縣,10013010,屏東市,96.9,2.65,3050.69,39.31,16.25,23.06,141.95,109Y06M
10013,屏東縣,10013020,潮州鎮,99.15,2.68,1271.44,36.95,14.03,22.91,163.27,109Y06M
10013,屏東縣,10013030,東港鎮,101.7,2.75,1593.29,38.39,17.53,20.86,119.02,109Y06M
10013,屏東縣,10013040,恆春鎮,104.94,2.58,223.06,38.71,17.28,21.43,124.03,109Y06M
10013,屏東縣,10013050,萬丹鄉,107.79,3.25,875.88,37.8,14.86,22.94,154.34,109Y06M
10013,屏東縣,10013060,長治鄉,108.14,2.87,740.68,35.39,11.56,23.83,206.19,109Y06M
10013,屏東縣,10013070,麟洛鄉,107.79,2.81,667.71,39.71,10.11,29.6,292.62,109Y06M
10013,屏東縣,10013080,九如鄉,105.54,3.03,523.84,36.43,13.7,22.74,165.97,109Y06M
10013,屏東縣,10013090,里港鄉,103.33,3.13,373.28,41.56,16.44,25.12,152.86,109Y06M
10013,屏東縣,10013100,鹽埔鄉,107.38,3.18,391.21,36.96,12.69,24.27,191.21,109Y06M
10013,屏東縣,10013110,高樹鄉,113.63,2.59,264.95,47.12,11.47,35.65,310.85,109Y06M
10013,屏東縣,10013120,萬巒鄉,108.16,3.1,334.16,43.12,14.13,28.98,205.09,109Y06M
10013,屏東縣,10013130,內埔鄉,106.27,2.82,652.41,37.91,11.74,26.17,222.78,109Y06M
10013,屏東縣,10013140,竹田鄉,112.8,2.95,575.38,40.56,10.49,30.06,286.47,109Y06M
10013,屏東縣,10013150,新埤鄉,114.62,2.8,163.7,41.33,9.51,31.82,334.62,109Y06M
10013,屏東縣,10013160,枋寮鄉,109.31,2.76,413.15,41.52,12.49,29.02,232.29,109Y06M
10013,屏東縣,10013170,新園鄉,107.87,2.88,892.07,35,11.16,23.84,213.74,109Y06M
10013,屏東縣,10013180,崁頂鄉,101.05,3.38,488.65,51.48,27.01,24.47,90.6,109Y06M
10013,屏東縣,10013190,林邊鄉,103.86,2.61,1115.39,44.54,12.94,31.6,244.23,109Y06M
10013,屏東縣,10013200,南州鄉,105.4,2.77,549.29,43.68,11.17,32.52,291.11,109Y06M
10013,屏東縣,10013210,佳冬鄉,107.36,2.69,603.99,42.47,11.3,31.18,275.94,109Y06M
10013,屏東縣,10013220,琉球鄉,121.28,2.63,1784.09,35.71,12.88,22.82,177.17,109Y06M
10013,屏東縣,10013230,車城鄉,114.65,2.39,167.24,44.19,12.5,31.68,253.39,109Y06M
10013,屏東縣,10013240,滿州鄉,118.72,2.5,53.08,36.32,9.54,26.78,280.87,109Y06M
10013,屏東縣,10013250,枋山鄉,112.06,2.55,304.52,36.46,10.04,26.41,263.05,109Y06M
10013,屏東縣,10013260,三地門鄉,101.95,3.26,38.98,34.43,18.44,16,86.76,109Y06M
10013,屏東縣,10013270,霧臺鄉,105.53,3.12,11.74,32.2,12.73,19.47,153.02,109Y06M
10013,屏東縣,10013280,瑪家鄉,101.74,3.25,85.51,33.45,17.79,15.67,88.07,109Y06M
10013,屏東縣,10013290,泰武鄉,109.14,3.83,45.33,37.59,22.75,14.84,65.24,109Y06M
10013,屏東縣,10013300,來義鄉,100.38,3.29,44.32,32.88,17.26,15.62,90.48,109Y06M
10013,屏東縣,10013310,春日鄉,104.56,3.44,30.81,37.82,21.61,16.21,75.03,109Y06M
10013,屏東縣,10013320,獅子鄉,105.53,3.05,16.18,32.51,15.67,16.84,107.47,109Y06M
10013,屏東縣,10013330,牡丹鄉,100.41,2.47,26.68,35.57,15.98,19.59,122.55,109Y06M
10014,臺東縣,10014010,臺東市,99.64,2.61,956.42,40.55,18.28,22.27,121.85,109Y06M
10014,臺東縣,10014020,成功鎮,111.22,2.54,94.42,42.44,12.57,29.87,237.58,109Y06M
10014,臺東縣,10014030,關山鎮,107.48,2.64,144.9,44.62,15.34,29.28,190.81,109Y06M
10014,臺東縣,10014040,卑南鄉,111.1,2.52,41.47,37.72,13.05,24.67,189.03,109Y06M
10014,臺東縣,10014050,鹿野鄉,112.06,2.54,85.44,43.17,11.94,31.23,261.66,109Y06M
10014,臺東縣,10014060,池上鄉,107,2.55,98.06,46.72,14.13,32.59,230.6,109Y06M
10014,臺東縣,10014070,東河鄉,123.85,2.22,39.43,45.36,11.09,34.27,309.18,109Y06M
10014,臺東縣,10014080,長濱鄉,128.97,2.42,45.07,46.83,10.98,35.85,326.58,109Y06M
10014,臺東縣,10014090,太麻里鄉,113.01,2.29,113.15,40.57,12.88,27.69,214.97,109Y06M
10014,臺東縣,10014100,大武鄉,109.57,2.35,83.26,35.97,13.89,22.08,159.01,109Y06M
10014,臺東縣,10014110,綠島鄉,112.59,3.51,267.36,28.63,13.68,14.95,109.32,109Y06M
10014,臺東縣,10014120,海端鄉,113,3.78,4.64,34.69,22.54,12.15,53.88,109Y06M
10014,臺東縣,10014130,延平鄉,115.1,3.3,7.72,31.95,19.65,12.3,62.6,109Y06M
10014,臺東縣,10014140,金峰鄉,101.09,3.18,9.74,33.31,20.11,13.2,65.65,109Y06M
10014,臺東縣,10014150,達仁鄉,117.56,2.46,11.44,31.05,14.01,17.04,121.6,109Y06M
10014,臺東縣,10014160,蘭嶼鄉,101.77,2.69,106.16,28.46,18.15,10.3,56.75,109Y06M
10015,花蓮縣,10015010,花蓮市,92.53,2.47,3500.26,44.34,21.18,23.16,109.33,109Y06M
10015,花蓮縣,10015020,鳳林鎮,108.36,2.46,89.92,52.61,13.93,38.68,277.76,109Y06M
10015,花蓮縣,10015030,玉里鎮,112.59,2.64,93.13,45.86,14.65,31.22,213.14,109Y06M
10015,花蓮縣,10015040,新城鄉,104.12,2.57,684.85,35.86,15.86,20,126.12,109Y06M
10015,花蓮縣,10015050,吉安鄉,100.46,2.56,1281.69,34.24,13.28,20.96,157.84,109Y06M
10015,花蓮縣,10015060,壽豐鄉,113.33,2.41,80.97,41.1,12.37,28.74,232.39,109Y06M
10015,花蓮縣,10015070,光復鄉,113.28,2.49,79.44,47.04,12.62,34.43,272.83,109Y06M
10015,花蓮縣,10015080,豐濱鄉,128.41,2.59,27.12,38.9,8.92,29.98,336.04,109Y06M
10015,花蓮縣,10015090,瑞穗鄉,115.18,2.38,83.76,46.41,13.15,33.26,252.94,109Y06M
10015,花蓮縣,10015100,富里鄉,119.14,2.48,56.93,48.93,12.87,36.06,280.07,109Y06M
10015,花蓮縣,10015110,秀林鄉,104.85,3.25,9.7,33.64,21.31,12.33,57.87,109Y06M
10015,花蓮縣,10015120,萬榮鄉,111.31,2.95,10.12,31.59,18.98,12.61,66.45,109Y06M
10015,花蓮縣,10015130,卓溪鄉,119.35,3.56,5.92,35.4,21.85,13.56,62.05,109Y06M
10016,澎湖縣,10016010,馬公市,103.29,2.48,1845.95,35.65,15.04,20.62,137.09,109Y06M
10016,澎湖縣,10016020,湖西鄉,113.11,2.47,451.88,36.87,12.23,24.64,201.41,109Y06M
10016,澎湖縣,10016030,白沙鄉,108.03,2.8,488.91,39.52,13.47,26.05,193.46,109Y06M
10016,澎湖縣,10016040,西嶼鄉,106.56,2.72,442.7,44.99,13.18,31.82,241.43,109Y06M
10016,澎湖縣,10016050,望安鄉,119.09,2.56,383.9,42.73,12.68,30.05,237.02,109Y06M
10016,澎湖縣,10016060,七美鄉,105.79,2.72,549.04,37.84,13.8,24.04,174.22,109Y06M
10017,基隆市,10017010,中正區,103.68,2.25,5027.62,37.37,11.83,25.53,215.76,109Y06M
10017,基隆市,10017020,七堵區,100.01,2.46,954.18,36.48,14.68,21.8,148.5,109Y06M
10017,基隆市,10017030,暖暖區,99.76,2.42,1690.88,33.2,14,19.19,137.06,109Y06M
10017,基隆市,10017040,仁愛區,97.48,2.26,10181.88,51.79,20.85,30.94,148.43,109Y06M
10017,基隆市,10017050,中山區,102.86,2.43,4434.23,35.53,11.44,24.09,210.56,109Y06M
10017,基隆市,10017060,安樂區,97.9,2.42,4560.94,36.3,15,21.3,142.06,109Y06M
10017,基隆市,10017070,信義區,96.49,2.39,4959.23,35.69,12.38,23.31,188.36,109Y06M
10018,新竹市,10018010,東區,96.74,2.65,6514.94,47.14,29.44,17.7,60.13,109Y06M
10018,新竹市,10018020,北區,95.28,2.61,9704.01,40.89,20.93,19.96,95.37,109Y06M
10018,新竹市,10018030,香山區,103.14,2.78,1434.08,33.84,17.14,16.7,97.38,109Y06M
10020,嘉義市,10020010,東區,92.11,2.62,3989.28,42.06,18.12,23.93,132.08,109Y06M
10020,嘉義市,10020020,西區,95.51,2.67,4912.45,40.61,19.44,21.17,108.92,109Y06M
9020,金門縣,9020010,金城鎮,99.5,3.29,1983.65,32.27,13.01,19.26,148.04,109Y06M
9020,金門縣,9020020,金沙鎮,97.08,3.22,502.91,31.26,10.16,21.09,207.54,109Y06M
9020,金門縣,9020030,金湖鎮,100.45,3.25,723.55,30.42,12.93,17.49,135.19,109Y06M
9020,金門縣,9020040,金寧鄉,100.93,3.49,1080.83,26.47,11.13,15.34,137.82,109Y06M
9020,金門縣,9020050,烈嶼鄉,98.38,3.96,793.73,28.68,8.66,20.02,231.11,109Y06M
9020,金門縣,9020060,烏坵鄉,105.57,4.92,553.33,29.18,14.98,14.2,94.81,109Y06M
9007,連江縣,9007010,南竿鄉,128.75,4.01,729.13,33.11,17.24,15.87,92.06,109Y06M
9007,連江縣,9007020,北竿鄉,132.89,3.41,263.23,30.56,12.63,17.94,142.06,109Y06M
9007,連江縣,9007030,莒光鄉,157.8,4.86,323.62,29.56,9.63,19.93,207.08,109Y06M
9007,連江縣,9007040,東引鄉,145.69,3.88,352.37,28.5,16.89,11.61,68.75,109Y06M
