縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,性比例,戶量,人口密度,扶養比,扶幼比,扶老比,老化指數,資料時間
68000,桃園市,68000090,龍潭區,68000090-029,北興里,96.87,2.74,4350.77,34.44,16.68,17.75,106.41,109Y06M
68000,桃園市,68000090,龍潭區,68000090-030,建林里,98.69,2.9,14043.94,45.22,19.43,25.79,132.77,109Y06M
68000,桃園市,68000090,龍潭區,68000090-031,富林里,93.11,2.74,2279.08,41.71,19.11,22.6,118.3,109Y06M
68000,桃園市,68000090,龍潭區,68000090-032,祥和里,96.61,2.69,2546.15,31.4,19.63,11.76,59.93,109Y06M
68000,桃園市,68000100,平鎮區,68000100-001,雙連里,102.86,2.93,1879.04,36.39,18.33,18.07,98.58,109Y06M
68000,桃園市,68000100,平鎮區,68000100-002,高雙里,103.37,2.96,1595.08,35.4,19.99,15.41,77.05,109Y06M
68000,桃園市,68000100,平鎮區,68000100-003,復旦里,88.89,2.9,9082.82,34.34,24.78,9.56,38.57,109Y06M
68000,桃園市,68000100,平鎮區,68000100-004,廣興里,89.75,2.66,31619.43,39.03,19.22,19.82,103.13,109Y06M
68000,桃園市,68000100,平鎮區,68000100-005,義民里,95.52,2.67,17142.18,35.58,21.41,14.17,66.21,109Y06M
68000,桃園市,68000100,平鎮區,68000100-006,宋屋里,96.81,2.88,4503.71,32.33,19.02,13.3,69.93,109Y06M
68000,桃園市,68000100,平鎮區,68000100-007,新勢里,102.71,2.77,12038.35,45.64,21.7,23.94,110.3,109Y06M
68000,桃園市,68000100,平鎮區,68000100-008,新富里,107.68,2.17,18872.51,29.97,16.23,13.74,84.62,109Y06M
68000,桃園市,68000100,平鎮區,68000100-009,北勢里,97.83,2.88,18798.06,49.59,18.63,30.95,166.12,109Y06M
68000,桃園市,68000100,平鎮區,68000100-010,北興里,100.46,3.28,4458.75,40.77,20.05,20.73,103.38,109Y06M
68000,桃園市,68000100,平鎮區,68000100-011,北貴里,104.55,3.06,14716.53,37.57,19.55,18.03,92.24,109Y06M
68000,桃園市,68000100,平鎮區,68000100-012,平鎮里,101.33,3.04,3516.34,37.7,17.2,20.51,119.24,109Y06M
68000,桃園市,68000100,平鎮區,68000100-013,南勢里,101.05,3,3408.2,36.64,20.65,15.99,77.46,109Y06M
68000,桃園市,68000100,平鎮區,68000100-014,莊敬里,93.97,2.79,21521.96,39.05,18.14,20.91,115.26,109Y06M
68000,桃園市,68000100,平鎮區,68000100-015,山峰里,99.42,2.96,5337.72,42.4,17.86,24.54,137.36,109Y06M
68000,桃園市,68000100,平鎮區,68000100-016,湧光里,96.36,2.97,10014.37,38.09,19.23,18.86,98.06,109Y06M
68000,桃園市,68000100,平鎮區,68000100-017,龍恩里,96.78,2.68,4535.81,38.72,16.62,22.1,132.91,109Y06M
68000,桃園市,68000100,平鎮區,68000100-018,東社里,97.45,2.83,6632.41,35.1,14.91,20.19,135.36,109Y06M
68000,桃園市,68000100,平鎮區,68000100-019,龍興里,92.08,2.91,13986.14,42.59,21.25,21.34,100.43,109Y06M
68000,桃園市,68000100,平鎮區,68000100-020,貿易里,101.66,2.82,11803.55,39.67,26.25,13.42,51.15,109Y06M
68000,桃園市,68000100,平鎮區,68000100-021,忠貞里,91.96,2.22,27987.92,38.85,23.96,14.89,62.13,109Y06M
68000,桃園市,68000100,平鎮區,68000100-022,中正里,91.6,2.71,31459.41,35.89,23.38,12.51,53.5,109Y06M
68000,桃園市,68000100,平鎮區,68000100-023,建安里,105.45,3.24,1799.32,34.76,16.5,18.26,110.68,109Y06M
68000,桃園市,68000100,平鎮區,68000100-024,東勢里,109.08,2.95,1021.1,32.93,15.94,16.99,106.61,109Y06M
68000,桃園市,68000100,平鎮區,68000100-025,東安里,92.61,2.87,12427.45,32.04,15.94,16.1,100.99,109Y06M
68000,桃園市,68000100,平鎮區,68000100-026,新安里,97,2.96,6313.19,33.38,19.44,13.94,71.71,109Y06M
68000,桃園市,68000100,平鎮區,68000100-027,鎮興里,111.95,2.87,842.85,36.72,16.18,20.53,126.89,109Y06M
68000,桃園市,68000100,平鎮區,68000100-028,義興里,93.75,2.92,23985.09,42.69,24.93,17.76,71.25,109Y06M
68000,桃園市,68000100,平鎮區,68000100-029,湧豐里,99.91,2.87,1877.41,39.45,19.47,19.99,102.67,109Y06M
68000,桃園市,68000100,平鎮區,68000100-030,湧安里,100.54,2.94,5099.87,37.2,24.07,13.13,54.54,109Y06M
68000,桃園市,68000100,平鎮區,68000100-031,廣達里,94.23,2.78,20190.27,39.91,19.94,19.97,100.15,109Y06M
68000,桃園市,68000100,平鎮區,68000100-032,福林里,104.17,2.93,1975.21,36.07,18.52,17.55,94.76,109Y06M
68000,桃園市,68000100,平鎮區,68000100-033,金星里,97.63,2.73,20079.94,36.65,27.15,9.5,34.98,109Y06M
68000,桃園市,68000100,平鎮區,68000100-034,廣仁里,97.96,2.86,5629.67,34.1,16.42,17.67,107.62,109Y06M
68000,桃園市,68000100,平鎮區,68000100-035,新貴里,102.38,3,2772.46,40.65,18.08,22.58,124.89,109Y06M
68000,桃園市,68000100,平鎮區,68000100-036,北富里,99.26,3.06,6075.35,34.55,16.86,17.69,104.91,109Y06M
68000,桃園市,68000100,平鎮區,68000100-037,新榮里,93.98,2.89,21405.09,37.04,18.31,18.73,102.31,109Y06M
68000,桃園市,68000100,平鎮區,68000100-038,華安里,99.23,2.91,18726.17,33.87,19.84,14.02,70.69,109Y06M
68000,桃園市,68000100,平鎮區,68000100-039,金陵里,92.51,2.7,29150.54,43.93,25.47,18.46,72.47,109Y06M
68000,桃園市,68000100,平鎮區,68000100-040,北安里,96.53,2.75,20600.25,53.83,23.72,30.11,126.94,109Y06M
68000,桃園市,68000100,平鎮區,68000100-041,北華里,93.34,2.9,29214.16,41.31,23.21,18.1,77.99,109Y06M
68000,桃園市,68000100,平鎮區,68000100-042,復興里,94.51,3.1,21789.71,40.48,26.94,13.55,50.29,109Y06M
68000,桃園市,68000100,平鎮區,68000100-043,平興里,91.05,2.71,36246.83,31.6,22.95,8.66,37.72,109Y06M
68000,桃園市,68000100,平鎮區,68000100-044,新英里,93.55,2.51,23918,28.8,18.92,9.88,52.24,109Y06M
68000,桃園市,68000100,平鎮區,68000100-045,平安里,103.07,2.85,9966.27,39.78,23.26,16.52,71.02,109Y06M
68000,桃園市,68000100,平鎮區,68000100-046,平南里,99.1,2.95,12595.77,35.67,23.77,11.91,50.1,109Y06M
68000,桃園市,68000110,新屋區,68000110-001,新屋里,105.67,3.01,3995.84,47.82,22.08,25.73,116.54,109Y06M
68000,桃園市,68000110,新屋區,68000110-002,新生里,101.46,3.21,4251.37,41.09,22.09,19,86.03,109Y06M
68000,桃園市,68000110,新屋區,68000110-003,後湖里,114.34,3.19,674.14,42.18,19.25,22.93,119.12,109Y06M
68000,桃園市,68000110,新屋區,68000110-004,清華里,109.41,2.94,749.41,37.38,17.92,19.46,108.57,109Y06M
68000,桃園市,68000110,新屋區,68000110-005,頭洲里,107.23,2.86,1199.86,37.94,19.5,18.44,94.57,109Y06M
68000,桃園市,68000110,新屋區,68000110-006,埔頂里,112.45,3.09,829.15,38.11,16.78,21.33,127.12,109Y06M
68000,桃園市,68000110,新屋區,68000110-007,九斗里,110.36,2.99,614.82,37.15,14.79,22.36,151.21,109Y06M
68000,桃園市,68000110,新屋區,68000110-008,社子里,125.5,2.83,323.17,50.62,14.83,35.79,241.29,109Y06M
68000,桃園市,68000110,新屋區,68000110-009,東明里,109.04,3.01,610.1,40.91,16.63,24.28,146.04,109Y06M
68000,桃園市,68000110,新屋區,68000110-010,石磊里,109.02,3.18,503.36,43.88,20.01,23.86,119.25,109Y06M
68000,桃園市,68000110,新屋區,68000110-011,下埔里,118.48,2.27,350.16,39.1,9.17,29.93,326.42,109Y06M
68000,桃園市,68000110,新屋區,68000110-012,下田里,115.31,2.77,416.82,41.36,13.09,28.27,216.02,109Y06M
68000,桃園市,68000110,新屋區,68000110-013,石牌里,114.64,2.6,350.05,42.5,10.97,31.53,287.34,109Y06M
68000,桃園市,68000110,新屋區,68000110-014,赤欄里,113.43,2.99,455.68,40.39,13.43,26.95,200.68,109Y06M
68000,桃園市,68000110,新屋區,68000110-015,永興里,121.81,1.87,343.09,39.78,11.31,28.47,251.61,109Y06M
68000,桃園市,68000110,新屋區,68000110-016,永安里,117.35,2.92,523.76,39.24,10.95,28.29,258.29,109Y06M
68000,桃園市,68000110,新屋區,68000110-017,笨港里,125.39,2.71,270.96,48.34,11.61,36.73,316.48,109Y06M
68000,桃園市,68000110,新屋區,68000110-018,深圳里,131.07,2.51,261.26,55.9,14.41,41.48,287.88,109Y06M
68000,桃園市,68000110,新屋區,68000110-019,蚵間里,126.57,2.8,425.97,36.59,14.19,22.4,157.8,109Y06M
68000,桃園市,68000110,新屋區,68000110-020,榔里,134.89,2.71,287.16,37.24,10.59,26.65,251.61,109Y06M
68000,桃園市,68000110,新屋區,68000110-021,後庄里,130.64,2.89,282.93,43.34,12.5,30.84,246.73,109Y06M
68000,桃園市,68000110,新屋區,68000110-022,大坡里,122.84,2.81,288.13,47.38,14.41,32.97,228.77,109Y06M
68000,桃園市,68000110,新屋區,68000110-023,望間里,138.96,2.74,247.56,50.82,13.65,37.17,272.34,109Y06M
68000,桃園市,68000120,觀音區,68000120-001,觀音里,111.25,2.53,2143.04,39.9,16.95,22.95,135.35,109Y06M
68000,桃園市,68000120,觀音區,68000120-002,白玉里,120.75,2.38,222.35,45.24,14.48,30.76,212.38,109Y06M
68000,桃園市,68000120,觀音區,68000120-003,廣興里,125.47,2.73,409.77,41.81,15.57,26.24,168.6,109Y06M
68000,桃園市,68000120,觀音區,68000120-004,大潭里,104.66,2.39,380.97,30.16,12.86,17.31,134.62,109Y06M
68000,桃園市,68000120,觀音區,68000120-005,武威里,116.02,2.88,545.24,43.92,17.43,26.49,151.94,109Y06M
68000,桃園市,68000120,觀音區,68000120-006,保生里,110.53,2.48,435.06,38.83,17.03,21.8,128.03,109Y06M
68000,桃園市,68000120,觀音區,68000120-007,三和里,114.83,2.7,331.6,42.05,11.89,30.16,253.75,109Y06M
68000,桃園市,68000120,觀音區,68000120-008,新興里,134.41,2.94,409.12,36.47,11.3,25.17,222.73,109Y06M
68000,桃園市,68000120,觀音區,68000120-009,坑尾里,119.76,2.76,609.16,35.48,15.39,20.08,130.43,109Y06M
68000,桃園市,68000120,觀音區,68000120-010,金湖里,110.01,2.9,775.41,34.73,16.76,17.97,107.2,109Y06M
68000,桃園市,68000120,觀音區,68000120-011,藍埔里,110.74,2.86,681.69,33.53,15.23,18.3,120.12,109Y06M
68000,桃園市,68000120,觀音區,68000120-012,大同里,103.71,2.95,1730.45,36.17,20.47,15.69,76.64,109Y06M
68000,桃園市,68000120,觀音區,68000120-013,大堀里,114.93,2.96,832.74,35.6,16.69,18.91,113.3,109Y06M
68000,桃園市,68000120,觀音區,68000120-014,崙坪里,103.26,2.98,1190.45,35.03,16.65,18.37,110.3,109Y06M
68000,桃園市,68000120,觀音區,68000120-015,富源里,102.75,2.71,1302.49,32.16,17.92,14.24,79.48,109Y06M
68000,桃園市,68000120,觀音區,68000120-016,上大里,110.73,2.83,689.24,29.96,13.47,16.5,122.53,109Y06M
68000,桃園市,68000120,觀音區,68000120-017,新坡里,108.53,3.07,791.08,42.45,19.48,22.97,117.87,109Y06M
68000,桃園市,68000120,觀音區,68000120-018,廣福里,109.04,3.1,650.79,35.1,16.25,18.85,116.01,109Y06M
68000,桃園市,68000120,觀音區,68000120-019,塔腳里,124.01,2.89,353.93,40.92,17.59,23.34,132.69,109Y06M
68000,桃園市,68000120,觀音區,68000120-020,保障里,109.38,3.01,328.42,37.69,19.02,18.67,98.18,109Y06M
68000,桃園市,68000120,觀音區,68000120-021,草漯里,99.62,2.7,1035.35,38.52,23.53,14.99,63.71,109Y06M
68000,桃園市,68000120,觀音區,68000120-022,樹林里,98.22,2.47,595.47,35.01,21.37,13.64,63.85,109Y06M
68000,桃園市,68000120,觀音區,68000120-023,富林里,107.7,3.02,732.43,37.17,20.57,16.6,80.68,109Y06M
68000,桃園市,68000120,觀音區,68000120-024,草新里,98.87,2.98,4420.47,31.01,23.05,7.96,34.51,109Y06M
68000,桃園市,68000130,復興區,68000130-001,三民里,121.22,2.93,204.59,43.25,19.42,23.83,122.69,109Y06M
68000,桃園市,68000130,復興區,68000130-002,澤仁里,105.13,3,155.77,41.65,19.75,21.89,110.83,109Y06M
68000,桃園市,68000130,復興區,68000130-003,義盛里,114.25,3.65,19.29,33.33,21.6,11.73,54.3,109Y06M
68000,桃園市,68000130,復興區,68000130-004,霞雲里,119.22,3,30.99,31.53,19.46,12.07,62.04,109Y06M
68000,桃園市,68000130,復興區,68000130-005,長興里,135.55,3.37,33.46,35.83,20.33,15.5,76.23,109Y06M
68000,桃園市,68000130,復興區,68000130-006,三光里,111.34,3.74,37.3,37.29,24.96,12.33,49.4,109Y06M
68000,桃園市,68000130,復興區,68000130-007,奎輝里,109.94,3.98,56.31,42.94,29.12,13.82,47.47,109Y06M
68000,桃園市,68000130,復興區,68000130-008,華陵里,127.86,2.89,15.93,42.05,22.03,20.02,90.87,109Y06M
68000,桃園市,68000130,復興區,68000130-009,羅浮里,109.14,3,98.38,38.66,20.37,18.28,89.73,109Y06M
68000,桃園市,68000130,復興區,68000130-010,高義里,119.86,3.5,14.58,32.78,22.73,10.04,44.17,109Y06M
66000,臺中市,66000010,中區,66000010-001,繼光里,95.77,2.26,26973.49,57.89,25.58,32.31,126.33,109Y06M
66000,臺中市,66000010,中區,66000010-002,大墩里,92.75,2.7,23279.4,69.08,38.04,31.05,81.62,109Y06M
66000,臺中市,66000010,中區,66000010-003,綠川里,99.32,2.29,12366.77,54.62,25.3,29.32,115.87,109Y06M
66000,臺中市,66000010,中區,66000010-004,公園里,97.11,2.31,10404.27,62.69,26.62,36.07,135.48,109Y06M
66000,臺中市,66000010,中區,66000010-005,光復里,92.58,2.42,28504.11,61.09,26.44,34.65,131.05,109Y06M
66000,臺中市,66000010,中區,66000010-006,柳川里,104.9,2.08,22213.47,49.9,21.86,28.04,128.27,109Y06M
66000,臺中市,66000010,中區,66000010-007,大誠里,101.51,2.27,18693.37,55.74,29.01,26.73,92.15,109Y06M
66000,臺中市,66000010,中區,66000010-008,中華里,97.8,2.07,27616.4,55.81,28.84,26.97,93.52,109Y06M
66000,臺中市,66000020,東區,66000020-001,新庄里,108.33,2.19,12746.03,52.88,20.9,31.98,153.05,109Y06M
66000,臺中市,66000020,東區,66000020-002,振興里,100.45,2.51,13300.85,41.83,14.94,26.89,180,109Y06M
66000,臺中市,66000020,東區,66000020-003,東橋里,94.86,2.75,15110.1,41.05,17.51,23.55,134.48,109Y06M
66000,臺中市,66000020,東區,66000020-004,東興里,96.75,2.66,7108.96,41.32,15.19,26.14,172.08,109Y06M
66000,臺中市,66000020,東區,66000020-005,干城里,92.1,2.14,5282.62,48.3,13.17,35.14,266.84,109Y06M
66000,臺中市,66000020,東區,66000020-006,泉源里,102.96,2.4,4687.3,42.69,17.59,25.09,142.65,109Y06M
66000,臺中市,66000020,東區,66000020-007,旱溪里,105.04,2.83,9306.78,39.5,13.47,26.03,193.19,109Y06M
66000,臺中市,66000020,東區,66000020-008,樂成里,102.67,2.85,7842.61,35.29,14.05,21.24,151.12,109Y06M
66000,臺中市,66000020,東區,66000020-009,東門里,97.79,3.03,11615.89,35.32,17.91,17.41,97.22,109Y06M
66000,臺中市,66000020,東區,66000020-010,十甲里,96.22,2.71,10760.9,33.21,17.2,16.01,93.09,109Y06M
66000,臺中市,66000020,東區,66000020-011,東南里,93.94,2.62,13530.26,36.3,14.54,21.75,149.56,109Y06M
66000,臺中市,66000020,東區,66000020-012,東勢里,106.28,2.51,11340.95,43.84,16.33,27.51,168.51,109Y06M
66000,臺中市,66000020,東區,66000020-013,合作里,96.51,2.62,31529.12,42.91,18.53,24.38,131.58,109Y06M
66000,臺中市,66000020,東區,66000020-014,富台里,101.99,2.18,37674.31,42.36,12.77,29.59,231.79,109Y06M
66000,臺中市,66000020,東區,66000020-015,富仁里,98.68,2.37,25250.75,41.75,13.83,27.92,201.98,109Y06M
66000,臺中市,66000020,東區,66000020-016,東信里,95.28,2.86,10783.41,35.76,18.88,16.88,89.41,109Y06M
66000,臺中市,66000020,東區,66000020-017,東英里,97.37,2.79,10711.54,30.11,14.54,15.57,107.03,109Y06M
66000,臺中市,66000030,南區,66000030-001,城隍里,94.34,2.43,18925.94,44.52,15.52,29,186.79,109Y06M
66000,臺中市,66000030,南區,66000030-002,國光里,92.12,2.42,19132.57,40.22,13.81,26.41,191.16,109Y06M
66000,臺中市,66000030,南區,66000030-003,南門里,93.5,2.33,11614.48,41.29,14.48,26.81,185.11,109Y06M
66000,臺中市,66000030,南區,66000030-004,德義里,93.63,2.31,18905.65,32.34,11.72,20.63,176.04,109Y06M
66000,臺中市,66000030,南區,66000030-005,積善里,97.85,2.56,3585.87,39.75,12.4,27.35,220.55,109Y06M
66000,臺中市,66000030,南區,66000030-006,江川里,92.35,2.43,12726.16,36.73,14.33,22.4,156.33,109Y06M
66000,臺中市,66000030,南區,66000030-007,新榮里,85.59,2.39,33000.88,36.37,22.1,14.27,64.57,109Y06M
66000,臺中市,66000030,南區,66000030-008,福興里,90.92,2.67,18203.36,36.38,14.93,21.45,143.61,109Y06M
66000,臺中市,66000030,南區,66000030-009,福平里,92.57,2.66,19264.3,34.46,15.7,18.76,119.48,109Y06M
66000,臺中市,66000030,南區,66000030-010,和平里,90.19,2.41,15646.23,32.01,17.73,14.28,80.56,109Y06M
66000,臺中市,66000030,南區,66000030-011,永興里,90.89,2.61,22053.18,29.6,18.97,10.63,56.04,109Y06M
66000,臺中市,66000030,南區,66000030-012,樹義里,89.94,2.78,15795.49,35.05,23.93,11.12,46.45,109Y06M
66000,臺中市,66000030,南區,66000030-013,樹德里,90.07,2.5,9347.2,27.57,17.12,10.45,61.02,109Y06M
66000,臺中市,66000030,南區,66000030-014,西川里,89.57,2.7,17685.52,35.64,19.01,16.64,87.52,109Y06M
66000,臺中市,66000030,南區,66000030-015,長春里,98.46,2.47,9147.91,51.04,17.61,33.43,189.8,109Y06M
66000,臺中市,66000030,南區,66000030-016,長榮里,97.76,2.63,18503.42,48.1,22.99,25.11,109.25,109Y06M
66000,臺中市,66000030,南區,66000030-017,福順里,90.82,2.47,28815.92,33.21,16.29,16.91,103.81,109Y06M
66000,臺中市,66000030,南區,66000030-018,平和里,96.85,2.72,12708.55,39.14,15.96,23.18,145.28,109Y06M
66000,臺中市,66000030,南區,66000030-019,南和里,94.93,2.34,37561.03,25.6,13.79,11.81,85.68,109Y06M
66000,臺中市,66000030,南區,66000030-020,永和里,92.98,2.48,28257.84,33.89,17.35,16.53,95.29,109Y06M
66000,臺中市,66000030,南區,66000030-021,工學里,88.5,2.6,28877.24,34.99,22.86,12.12,53.03,109Y06M
66000,臺中市,66000030,南區,66000030-022,崇倫里,92.55,2.59,13073.03,35.17,21.49,13.68,63.63,109Y06M
66000,臺中市,66000040,西區,66000040-001,民生里,87.61,2.66,10892.03,86.54,56.27,30.27,53.8,109Y06M
66000,臺中市,66000040,西區,66000040-002,利民里,94.55,2.82,10514.94,76.19,48.72,27.47,56.37,109Y06M
66000,臺中市,66000040,西區,66000040-003,三民里,103.92,2.18,15761.16,60.97,36.46,24.52,67.24,109Y06M
66000,臺中市,66000040,西區,66000040-004,東昇里,91.23,2.65,27578.95,50.26,24.58,25.68,104.5,109Y06M
66000,臺中市,66000040,西區,66000040-005,廣民里,92.49,2.54,10469.95,55.58,23.73,31.85,134.21,109Y06M
66000,臺中市,66000040,西區,66000040-006,平和里,85.98,2.45,13459.44,62.16,38.35,23.82,62.1,109Y06M
66000,臺中市,66000040,西區,66000040-007,公民里,89.99,2.47,20881.07,42.5,15.61,26.89,172.25,109Y06M
66000,臺中市,66000040,西區,66000040-008,藍興里,89.57,2.64,19655.73,48.99,24.9,24.09,96.73,109Y06M
66000,臺中市,66000040,西區,66000040-009,公里,90.48,2.44,18876.16,39.26,17.02,22.24,130.65,109Y06M
66000,臺中市,66000040,西區,66000040-010,和龍里,98.42,2.38,19495.88,40.14,14.29,25.85,180.97,109Y06M
66000,臺中市,66000040,西區,66000040-011,民龍里,93.33,2.35,10294.01,39.36,19.24,20.12,104.56,109Y06M
66000,臺中市,66000040,西區,66000040-012,後龍里,87.99,2.37,15747.02,49.42,23.91,25.52,106.73,109Y06M
66000,臺中市,66000040,西區,66000040-013,安龍里,94.43,2.29,9777.4,45.09,16.4,28.69,174.93,109Y06M
66000,臺中市,66000040,西區,66000040-014,吉龍里,89.19,2.53,21371.88,38.2,16.16,22.04,136.35,109Y06M
66000,臺中市,66000040,西區,66000040-015,昇平里,87.46,2.47,24201.04,40.44,16.31,24.13,147.91,109Y06M
66000,臺中市,66000040,西區,66000040-016,忠明里,89.76,2.36,17484.32,42.49,18.13,24.36,134.38,109Y06M
66000,臺中市,66000040,西區,66000040-017,公正里,85.6,2.68,29344.59,36.76,21.86,14.9,68.17,109Y06M
66000,臺中市,66000040,西區,66000040-018,土庫里,92.23,2.51,16739.48,37.74,16.37,21.38,130.6,109Y06M
66000,臺中市,66000040,西區,66000040-019,忠誠里,94,2.56,15562.31,43.17,16.66,26.51,159.07,109Y06M
66000,臺中市,66000040,西區,66000040-020,公益里,90.8,2.65,22762.67,42.38,17.01,25.38,149.22,109Y06M
66000,臺中市,66000040,西區,66000040-021,中興里,90.14,2.54,19662.14,43.49,16.61,26.89,161.88,109Y06M
66000,臺中市,66000040,西區,66000040-022,公平里,83.43,2.44,29301.85,40.29,20.57,19.72,95.85,109Y06M
66000,臺中市,66000040,西區,66000040-023,公德里,85.3,2.54,25895.2,37.84,19.3,18.54,96.08,109Y06M
66000,臺中市,66000040,西區,66000040-024,龍里,93.54,2.47,14412.91,47.45,17.46,29.99,171.81,109Y06M
66000,臺中市,66000040,西區,66000040-025,大忠里,84.75,2.53,25239.4,39.97,20.57,19.4,94.34,109Y06M
66000,臺中市,66000050,北區,66000050-001,光大里,91.43,2.07,16700.88,36.08,11.83,24.25,205.05,109Y06M
66000,臺中市,66000050,北區,66000050-002,文莊里,91.16,2.32,20492.18,48.82,13.49,35.33,261.81,109Y06M
66000,臺中市,66000050,北區,66000050-003,五常里,100.75,2.57,6979.95,38.4,16.39,22,134.21,109Y06M
66000,臺中市,66000050,北區,66000050-004,新興里,99.28,2.23,5942.92,46.64,12.46,34.19,274.47,109Y06M
66000,臺中市,66000050,北區,66000050-005,新北里,97.78,2.07,7421.08,50.2,13.07,37.13,284.05,109Y06M
66000,臺中市,66000050,北區,66000050-006,樂英里,94.33,2.17,8664.08,54.59,12.78,41.81,327.31,109Y06M
66000,臺中市,66000050,北區,66000050-007,錦村里,95.87,2.55,21015.84,44.55,14.62,29.93,204.66,109Y06M
66000,臺中市,66000050,北區,66000050-008,建成里,94.11,2.61,17098.81,29.69,14.33,15.36,107.14,109Y06M
66000,臺中市,66000050,北區,66000050-009,錦洲里,92.86,2.56,30076.96,37.27,15.36,21.91,142.66,109Y06M
66000,臺中市,66000050,北區,66000050-010,金華里,91.99,2.41,21066.74,37.6,16.99,20.61,121.33,109Y06M
66000,臺中市,66000050,北區,66000050-011,金龍里,87.76,2.31,15402.19,43.42,14.17,29.25,206.39,109Y06M
66000,臺中市,66000050,北區,66000050-012,邱厝里,89.81,2.53,10142.9,42.92,19.37,23.55,121.56,109Y06M
66000,臺中市,66000050,北區,66000050-013,建興里,89.93,2.49,26787.03,40.14,16.59,23.55,141.96,109Y06M
66000,臺中市,66000050,北區,66000050-014,頂厝里,88.08,2.41,24403.6,39.35,17.37,21.97,126.5,109Y06M
66000,臺中市,66000050,北區,66000050-015,賴厝里,101.05,2.09,33922.03,36.54,18.16,18.38,101.23,109Y06M
66000,臺中市,66000050,北區,66000050-016,賴村里,88.62,2.31,19595.04,39.44,15.18,24.26,159.78,109Y06M
66000,臺中市,66000050,北區,66000050-017,育德里,90.84,2.43,24498.45,40.55,16.33,24.22,148.26,109Y06M
66000,臺中市,66000050,北區,66000050-018,淡溝里,88.57,2.41,15515.5,41.38,18.89,22.5,119.13,109Y06M
66000,臺中市,66000050,北區,66000050-019,中達里,96.98,2.6,15969.99,40.52,16.25,24.27,149.3,109Y06M
66000,臺中市,66000050,北區,66000050-020,錦祥里,86.61,2.18,24439.45,38.78,16.44,22.35,135.97,109Y06M
66000,臺中市,66000050,北區,66000050-021,健行里,93.21,2.63,16834.34,40.87,19.09,21.78,114.07,109Y06M
66000,臺中市,66000050,北區,66000050-022,明德里,91.11,2.62,21383.7,39.35,18.84,20.51,108.9,109Y06M
66000,臺中市,66000050,北區,66000050-023,長青里,86.54,2.58,30353.32,36.78,17.31,19.47,112.47,109Y06M
66000,臺中市,66000050,北區,66000050-024,賴明里,85.03,2.47,32992.04,38.43,19.03,19.4,101.93,109Y06M
66000,臺中市,66000050,北區,66000050-025,賴興里,88.82,2.52,27675.73,35.11,18.12,16.99,93.81,109Y06M
66000,臺中市,66000050,北區,66000050-026,中正里,94.89,2.57,22651.45,70.97,43.1,27.87,64.66,109Y06M
66000,臺中市,66000050,北區,66000050-027,六合里,96.91,2.16,23218.21,41.48,11.19,30.3,270.86,109Y06M
66000,臺中市,66000050,北區,66000050-028,大湖里,98.46,2.45,20364.25,36.77,10.49,26.28,250.53,109Y06M
66000,臺中市,66000050,北區,66000050-029,錦平里,91.87,2.24,8036.76,43.01,12.94,30.08,232.45,109Y06M
66000,臺中市,66000050,北區,66000050-030,建德里,91.11,2.63,23712.24,43.99,15.83,28.16,177.88,109Y06M
66000,臺中市,66000050,北區,66000050-031,崇德里,88.15,2.46,23713.1,39.28,17,22.29,131.12,109Y06M
66000,臺中市,66000050,北區,66000050-032,賴旺里,89.95,2.5,34997.09,33.7,16.11,17.59,109.21,109Y06M
66000,臺中市,66000050,北區,66000050-033,明新里,94.73,2.44,20601.97,38.87,16.53,22.34,135.19,109Y06M
66000,臺中市,66000050,北區,66000050-034,立人里,88.23,2.48,22947.59,32.68,17.11,15.58,91.07,109Y06M
66000,臺中市,66000050,北區,66000050-035,梅川里,84.41,2.65,29737.74,34.67,20.42,14.25,69.76,109Y06M
66000,臺中市,66000050,北區,66000050-036,賴福里,88.22,2.57,25619.92,46.48,24.47,22.02,90,109Y06M
66000,臺中市,66000060,西屯區,66000060-001,西安里,92.32,2.64,14575.38,37.36,21.86,15.49,70.87,109Y06M
66000,臺中市,66000060,西屯區,66000060-002,西墩里,95.75,2.64,5910.74,41.27,26.34,14.93,56.71,109Y06M
66000,臺中市,66000060,西屯區,66000060-003,潮洋里,106.53,2.06,5335.52,29.13,15.65,13.48,86.1,109Y06M
66000,臺中市,66000060,西屯區,66000060-004,龍潭里,108.1,3.28,885.61,45.4,23.2,22.21,95.73,109Y06M
66000,臺中市,66000060,西屯區,66000060-005,惠來里,87.99,2.45,11229.43,44.1,31.54,12.56,39.84,109Y06M
66000,臺中市,66000060,西屯區,66000060-006,上石里,89.43,2.42,35350.53,37.49,26.88,10.61,39.47,109Y06M
66000,臺中市,66000060,西屯區,66000060-007,逢甲里,89.31,2.41,21083.28,34.18,18.61,15.57,83.66,109Y06M
66000,臺中市,66000060,西屯區,66000060-008,鵬程里,93.54,2.36,4618.86,45.17,15.1,30.07,199.07,109Y06M
66000,臺中市,66000060,西屯區,66000060-009,何安里,89.13,2.55,18229.19,38.55,18.48,20.08,108.67,109Y06M
66000,臺中市,66000060,西屯區,66000060-010,何厝里,89.03,2.51,27132.97,36.65,17.77,18.88,106.26,109Y06M
66000,臺中市,66000060,西屯區,66000060-011,大河里,96.67,3.01,8103.11,39.44,18.65,20.79,111.48,109Y06M
